#Ls   Lt  mu  ma  nfluxes AxialCurrent Err
16 24 0.10 0.001 0 -0.000167860930693 0.002524582174972
16 24 0.10 0.001 1 -0.275954704385599 0.001852943287401
16 24 0.10 0.001 2 -0.471968377914621 0.002369109706023
16 24 0.10 0.001 3 -0.534310236127683 0.001984266220747
16 24 0.10 0.001 4 -0.484393568266656 0.002335520032448
16 24 0.10 0.001 5 -0.398387820480268 0.001605077642135
16 24 0.10 0.001 6 -0.347172144960930 0.001661092903727
16 24 0.10 0.001 7 -0.386326533835915 0.001875651226228
16 24 0.10 0.001 8 -0.497113978922090 0.002153583824004
16 24 0.10 0.001 9 nan nan
16 24 0.10 0.001 10 -0.602850652868113 0.002663167725915
16 24 0.10 0.001 11 -0.508836875904223 0.001751952311467
16 24 0.10 0.001 12 -0.465677944681967 0.001883556658024
16 24 0.10 0.001 13 -0.360995059980890 0.002118242277330
16 24 0.10 0.001 14 -0.256831687076993 0.001738438066421
16 24 0.10 0.001 15 -0.268964603037141 0.001598705814385
16 24 0.10 0.001 16 -0.181360793619308 0.002055715494463
16 24 0.10 0.001 17 -0.232585055321072 0.001605894154339
16 24 0.10 0.001 18 nan nan
16 24 0.10 0.001 19 -0.176624879235062 0.001598141546454
16 24 0.10 0.001 20 -0.192014430246993 0.001401429393591
16 24 0.10 0.001 21 -0.140726873009574 0.001397242407144
16 24 0.10 0.001 22 -0.112466111291986 0.001143727389786
16 24 0.10 0.001 23 -0.077070221438640 0.001563406497447
16 24 0.10 0.001 24 -0.177310594561956 0.001769884074065
16 24 0.10 0.001 25 -0.043424240524815 0.001354758711298
16 24 0.10 0.001 26 -0.017757491540595 0.001089117696989
16 24 0.10 0.001 27 -0.059704393645445 0.001683596245535
16 24 0.10 0.001 28 -0.061654922745080 0.001422839365798
16 24 0.10 0.001 29 -0.038536056371385 0.001237492995549
16 24 0.10 0.001 30 0.001517740355648 0.001473804447045
16 24 0.10 0.001 31 0.023729616762714 0.000940210893527
16 24 0.10 0.001 32 nan nan
16 24 0.10 0.001 33 -0.040302117919305 0.001134138749016
16 24 0.10 0.001 34 -0.127354097397052 0.001339325744182
16 24 0.10 0.001 35 -0.166741095830864 0.001075423340223
16 24 0.10 0.001 36 nan nan
16 24 0.10 0.001 37 -0.114212991628354 0.001142142379778
16 24 0.10 0.001 38 -0.087570060833752 0.001299848994358
16 24 0.10 0.001 39 -0.061017365431841 0.001401360357305
16 24 0.10 0.001 40 -0.126450979349137 0.001483962133701
16 24 0.10 0.001 41 -0.032090004247042 0.001275022485386
16 24 0.10 0.001 42 0.002444576800133 0.000951091636006
16 24 0.10 0.001 43 -0.000466942239183 0.000921240741954
16 24 0.10 0.001 44 -0.084556280048995 0.001131903601915
16 24 0.10 0.001 45 -0.080926965721370 0.001031635515854
16 24 0.10 0.001 46 -0.053225680023513 0.001530308010926
16 24 0.10 0.001 47 -0.029624479894789 0.000960456080433
16 24 0.10 0.001 48 -0.035521684235322 0.001235112076666
16 24 0.10 0.001 49 -0.044006906507768 0.001334980555129
16 24 0.10 0.001 50 -0.036131248953438 0.001160667601533
16 24 0.10 0.001 51 -0.004436796081806 0.000923444150398
16 24 0.10 0.001 52 nan nan
16 24 0.10 0.001 53 -0.021452804398273 0.000989454717849
16 24 0.10 0.001 54 -0.026387352682179 0.000976326995344
16 24 0.10 0.001 55 -0.008864762966896 0.001013159590471
16 24 0.10 0.001 56 -0.059264803125180 0.001287500473558
16 24 0.10 0.001 57 -0.006900486444731 0.001006104937634
16 24 0.10 0.001 58 -0.007686125446216 0.000953208723252
16 24 0.10 0.001 59 -0.011590615408975 0.000914667686016
16 24 0.10 0.001 60 -0.011193548287289 0.001324536700705
16 24 0.10 0.001 61 -0.009384936902100 0.000893974032839
16 24 0.10 0.001 62 0.001577673183844 0.001104435012238
16 24 0.10 0.001 63 -0.001482030283893 0.000905118536780
16 24 0.10 0.001 64 -0.000851263811269 0.001493767454954
16 24 0.10 0.001 65 nan nan
16 24 0.10 0.001 66 -0.001545139524284 0.000968319398550
16 24 0.10 0.001 67 nan nan
16 24 0.10 0.001 68 0.012610647032699 0.000962812529238
16 24 0.10 0.001 69 0.014697529719975 0.000995754523014
16 24 0.10 0.001 70 0.010813526717748 0.000917957113664
16 24 0.10 0.001 71 0.008081722973650 0.000845355211339
16 24 0.10 0.001 72 0.056027234878452 0.001257936269974
16 24 0.10 0.001 73 nan nan
16 24 0.10 0.001 74 nan nan
16 24 0.10 0.001 75 nan nan
16 24 0.10 0.001 76 0.046485488528606 0.001073111134972
16 24 0.10 0.001 77 0.003699293541345 0.000722993805333
16 24 0.10 0.001 78 0.039909082750720 0.001170335777814
16 24 0.10 0.001 79 0.047785964401944 0.001109479224425
16 24 0.10 0.001 80 nan nan
16 24 0.10 0.001 81 nan nan
16 24 0.10 0.001 82 0.039441469282207 0.001189630976748
16 24 0.10 0.001 83 0.081112100597080 0.001270482120359
16 24 0.10 0.001 84 0.079778695327647 0.001296911211015
16 24 0.10 0.001 85 -0.001340530889063 0.000886163135669
16 24 0.10 0.001 86 nan nan
16 24 0.10 0.001 87 0.037340777821786 0.001227120698143
16 24 0.10 0.001 88 0.129293808638076 0.001335682305095
16 24 0.10 0.001 89 0.047881098764185 0.001260767058384
16 24 0.10 0.001 90 0.063249675519970 0.001222998582832
16 24 0.10 0.001 91 0.095074802792645 0.001333002152133
16 24 0.10 0.001 92 0.150926623787045 0.001534409103715
16 24 0.10 0.001 93 0.161680394161660 0.001621322396850
16 24 0.10 0.001 94 0.129279602946330 0.001288167694232
16 24 0.10 0.001 95 0.045863303447257 0.000858219607385
16 24 0.10 0.001 96 0.001354537865054 0.001022937440844
16 24 0.10 0.001 97 -0.037638431723466 0.001108278167528
16 24 0.10 0.001 98 nan nan
16 24 0.10 0.001 99 nan nan
16 24 0.10 0.001 100 0.032393850277744 0.001576532760848
16 24 0.10 0.001 101 0.042170501607364 0.001144126383790
16 24 0.10 0.001 102 0.014358631505770 0.001388326326633
16 24 0.10 0.001 103 0.048211679530146 0.001451897613779
16 24 0.10 0.001 104 0.181972911401249 0.001597854527346
16 24 0.10 0.001 105 0.060838175279888 0.001579474338782
16 24 0.10 0.001 106 0.077710022375495 0.001487661512179
16 24 0.10 0.001 107 0.089287679641038 0.001669242529306
16 24 0.10 0.001 108 0.140866120478752 0.001459058729141
16 24 0.10 0.001 109 0.141682769430345 0.001654226794171
16 24 0.10 0.001 110 nan nan
16 24 0.10 0.001 111 nan nan
16 24 0.10 0.001 112 0.183392255254200 0.001369296221916
16 24 0.10 0.001 113 0.263891261146690 0.001697867613688
16 24 0.10 0.001 114 0.210520748905083 0.001868749938015
16 24 0.10 0.001 115 0.284135550396801 0.001601368831794
16 24 0.10 0.001 116 0.380222617895009 0.002256072651428
16 24 0.10 0.001 117 0.441592544180105 0.001928603895203
16 24 0.10 0.001 118 0.563115265237280 0.002043688866675
16 24 0.10 0.001 119 nan nan
16 24 0.10 0.001 120 0.496542653390135 0.001764197487983
16 24 0.10 0.001 121 0.364048065311310 0.001357320382106
16 24 0.10 0.001 122 0.285020538999453 0.001713518290039
16 24 0.10 0.001 123 0.298580148334403 0.001421520635971
16 24 0.10 0.001 124 0.374607157072734 0.001586456140284
16 24 0.10 0.001 125 nan nan
16 24 0.10 0.001 126 0.416707416089644 0.001836632715569
16 24 0.10 0.001 127 0.259460372701256 0.001598524536577
16 24 0.10 0.001 128 -0.005848794088760 0.002086321841554
16 24 0.10 0.001 129 nan nan
16 24 0.10 0.001 130 nan nan
16 24 0.10 0.001 131 nan nan
16 24 0.10 0.001 132 nan nan
16 24 0.10 0.001 133 nan nan
16 24 0.10 0.001 134 nan nan
16 24 0.10 0.001 135 nan nan
16 24 0.10 0.001 136 nan nan
16 24 0.10 0.001 137 nan nan
16 24 0.10 0.001 138 nan nan
16 24 0.10 0.001 139 nan nan
16 24 0.10 0.001 140 nan nan
16 24 0.10 0.001 141 nan nan
16 24 0.10 0.001 142 nan nan
16 24 0.10 0.001 143 nan nan
16 24 0.10 0.001 144 nan nan
16 24 0.10 0.001 145 nan nan
16 24 0.10 0.001 146 nan nan
16 24 0.10 0.001 147 nan nan
16 24 0.10 0.001 148 nan nan
16 24 0.10 0.001 149 nan nan
16 24 0.10 0.001 150 nan nan
16 24 0.10 0.001 151 nan nan
16 24 0.10 0.001 152 nan nan
16 24 0.10 0.001 153 nan nan
16 24 0.10 0.001 154 nan nan
16 24 0.10 0.001 155 nan nan
16 24 0.10 0.001 156 nan nan
16 24 0.10 0.001 157 nan nan
16 24 0.10 0.001 158 nan nan
16 24 0.10 0.001 159 nan nan
16 24 0.10 0.001 160 nan nan
16 24 0.10 0.001 161 nan nan
16 24 0.10 0.001 162 nan nan
16 24 0.10 0.001 163 nan nan
16 24 0.10 0.001 164 nan nan
16 24 0.10 0.001 165 nan nan
16 24 0.10 0.001 166 nan nan
16 24 0.10 0.001 167 nan nan
16 24 0.10 0.001 168 nan nan
16 24 0.10 0.001 169 nan nan
16 24 0.10 0.001 170 nan nan
16 24 0.10 0.001 171 nan nan
16 24 0.10 0.001 172 nan nan
16 24 0.10 0.001 173 nan nan
16 24 0.10 0.001 174 nan nan
16 24 0.10 0.001 175 nan nan
16 24 0.10 0.001 176 nan nan
16 24 0.10 0.001 177 nan nan
16 24 0.10 0.001 178 nan nan
16 24 0.10 0.001 179 nan nan
16 24 0.10 0.001 180 nan nan
16 24 0.10 0.001 181 nan nan
16 24 0.10 0.001 182 nan nan
16 24 0.10 0.001 183 nan nan
16 24 0.10 0.001 184 nan nan
16 24 0.10 0.001 185 nan nan
16 24 0.10 0.001 186 nan nan
16 24 0.10 0.001 187 nan nan
16 24 0.10 0.001 188 nan nan
16 24 0.10 0.001 189 nan nan
16 24 0.10 0.001 190 nan nan
16 24 0.10 0.001 191 nan nan
16 24 0.10 0.001 192 nan nan
16 24 0.10 0.001 193 nan nan
16 24 0.10 0.001 194 nan nan
16 24 0.10 0.001 195 nan nan
16 24 0.10 0.001 196 nan nan
16 24 0.10 0.001 197 nan nan
16 24 0.10 0.001 198 nan nan
16 24 0.10 0.001 199 nan nan
16 24 0.10 0.001 200 nan nan
16 24 0.10 0.001 201 nan nan
16 24 0.10 0.001 202 nan nan
16 24 0.10 0.001 203 nan nan
16 24 0.10 0.001 204 nan nan
16 24 0.10 0.001 205 nan nan
16 24 0.10 0.001 206 nan nan
16 24 0.10 0.001 207 nan nan
16 24 0.10 0.001 208 nan nan
16 24 0.10 0.001 209 nan nan
16 24 0.10 0.001 210 nan nan
16 24 0.10 0.001 211 nan nan
16 24 0.10 0.001 212 nan nan
16 24 0.10 0.001 213 nan nan
16 24 0.10 0.001 214 nan nan
16 24 0.10 0.001 215 nan nan
16 24 0.10 0.001 216 nan nan
16 24 0.10 0.001 217 nan nan
16 24 0.10 0.001 218 nan nan
16 24 0.10 0.001 219 nan nan
16 24 0.10 0.001 220 nan nan
16 24 0.10 0.001 221 nan nan
16 24 0.10 0.001 222 nan nan
16 24 0.10 0.001 223 nan nan
16 24 0.10 0.001 224 nan nan
16 24 0.10 0.001 225 nan nan
16 24 0.10 0.001 226 nan nan
16 24 0.10 0.001 227 nan nan
16 24 0.10 0.001 228 nan nan
16 24 0.10 0.001 229 nan nan
16 24 0.10 0.001 230 nan nan
16 24 0.10 0.001 231 nan nan
16 24 0.10 0.001 232 nan nan
16 24 0.10 0.001 233 nan nan
16 24 0.10 0.001 234 nan nan
16 24 0.10 0.001 235 nan nan
16 24 0.10 0.001 236 nan nan
16 24 0.10 0.001 237 nan nan
16 24 0.10 0.001 238 nan nan
16 24 0.10 0.001 239 nan nan
16 24 0.10 0.001 240 nan nan
16 24 0.10 0.001 241 nan nan
16 24 0.10 0.001 242 nan nan
16 24 0.10 0.001 243 nan nan
16 24 0.10 0.001 244 nan nan
16 24 0.10 0.001 245 nan nan
16 24 0.10 0.001 246 nan nan
16 24 0.10 0.001 247 nan nan
