#Ls   Lt  mu  ma  nfluxes AxialCurrent Err
8 8 0.20 0.001 0 0.00100063648925 0.00312036108294
8 8 0.20 0.001 1 -0.520566160576 0.00336234395263
8 8 0.20 0.001 2 -0.570287519306 0.00376271156556
8 8 0.20 0.001 3 -0.39858245335 0.0056128609154
8 8 0.20 0.001 4 -0.407677052944 0.00508209639396
8 8 0.20 0.001 5 -0.353596924888 0.00531859877502
8 8 0.20 0.001 6 -0.258467443549 0.00543546779324
8 8 0.20 0.001 7 -0.122694402509 0.00573890757293
8 8 0.20 0.001 8 nan nan
8 8 0.20 0.001 9 -0.189473041155 0.00509838167879
8 8 0.20 0.001 10 -0.154259650908 0.00533679720839
8 8 0.20 0.001 11 -0.0785970776001 0.00516409336879
8 8 0.20 0.001 12 -0.114820278423 0.00766317080715
8 8 0.20 0.001 13 nan nan
8 8 0.20 0.001 14 -0.0363890263135 0.0115258779078
8 8 0.20 0.001 15 -0.0399759736653 0.00513879544195
8 8 0.20 0.001 16 0.00481173148066 0.00649010990122
8 8 0.20 0.001 17 0.00702917360337 0.0148557764216
8 8 0.20 0.001 18 0.0268668682167 0.00514299918957
8 8 0.20 0.001 19 0.0662420465029 0.00525882562631
8 8 0.20 0.001 20 0.114868280918 0.00673534703736
8 8 0.20 0.001 21 0.0312997309597 0.0103178718039
8 8 0.20 0.001 22 0.137812484202 0.00514002906574
8 8 0.20 0.001 23 0.196743152282 0.0171154273283
8 8 0.20 0.001 24 0.0622739131335 0.00484153878292
8 8 0.20 0.001 25 0.10569133115 0.0056101750823
8 8 0.20 0.001 26 0.18458675863 0.00646807266416
8 8 0.20 0.001 27 0.326385616943 0.0156484198699
8 8 0.20 0.001 28 0.405566510516 0.00460210573303
8 8 0.20 0.001 29 0.300256909139 0.0154772908061
8 8 0.20 0.001 30 0.386995135758 0.00997707709496
8 8 0.20 0.001 31 0.421815456025 0.00344676251366
8 8 0.20 0.001 32 -0.00624046415308 0.00360261628839
