#Ls   Lt  mu  ma  nfluxes AxialCurrent Err
8 8 0.50 0.0001 0 0.020272178457372 0.210141523855739
8 8 0.50 0.0001 1 1.262199874373404 0.247668671076896
8 8 0.50 0.0001 2 1.324661458248114 0.334094642560882
8 8 0.50 0.0001 3 0.901254336966840 0.358309246455540
8 8 0.50 0.0001 4 1.230105937078607 0.379248846394617
8 8 0.50 0.0001 5 0.924755177701841 0.246348842385481
8 8 0.50 0.0001 6 0.659758157701751 0.337488162018220
8 8 0.50 0.0001 7 0.507957981811039 0.283812646814226
8 8 0.50 0.0001 8 0.480424820001235 0.305104250875743
8 8 0.50 0.0001 9 0.680377469275960 0.307143617095056
8 8 0.50 0.0001 10 0.512036613788302 0.315432335020529
8 8 0.50 0.0001 11 0.258931874271449 0.293547696504543
8 8 0.50 0.0001 12 0.331483774659624 0.481369967307467
8 8 0.50 0.0001 13 0.153428049648962 0.302002323324593
8 8 0.50 0.0001 14 0.194377134815598 0.363955772025379
8 8 0.50 0.0001 15 0.121205335551196 0.296173772127442
8 8 0.50 0.0001 16 0.048208599447121 0.459545671683721
8 8 0.50 0.0001 17 -0.052535911533011 0.351019789078509
8 8 0.50 0.0001 18 -0.074420181198208 0.350786444058338
8 8 0.50 0.0001 19 -0.217591151651644 0.237659203493701
8 8 0.50 0.0001 20 -0.430236252007992 0.475370258329101
8 8 0.50 0.0001 21 -0.273606584310968 0.252546587125158
8 8 0.50 0.0001 22 -0.574983542877537 0.301199352598592
8 8 0.50 0.0001 23 -0.731017333921597 0.332199816254624
8 8 0.50 0.0001 24 -0.417161160231625 0.318485696348213
8 8 0.50 0.0001 25 -0.600831934762180 0.265331144490975
8 8 0.50 0.0001 26 -0.794471655736567 0.342409641351109
8 8 0.50 0.0001 27 -0.994027833091231 0.317361179061834
8 8 0.50 0.0001 28 -1.139190980758942 0.451289437809395
8 8 0.50 0.0001 29 -1.000391639291066 0.409580253565850
8 8 0.50 0.0001 30 -1.281171149241267 0.301599231817428
8 8 0.50 0.0001 31 -1.304698325205632 0.271169113891161
8 8 0.50 0.0001 32 -0.013620051984608 0.229502723280478
