#Ls   Lt  mu  ma  nfluxes AxialCurrent Err
24 24 0.20 0.001 0 nan nan
24 24 0.20 0.001 1 0.043574322108972 0.000595393786527
24 24 0.20 0.001 2 nan nan
24 24 0.20 0.001 3 nan nan
24 24 0.20 0.001 4 nan nan
24 24 0.20 0.001 5 nan nan
24 24 0.20 0.001 6 0.076065862097665 0.000411806435916
24 24 0.20 0.001 7 0.062437833010263 0.000396458644949
24 24 0.20 0.001 8 nan nan
24 24 0.20 0.001 9 0.061466412681446 0.000528574601132
24 24 0.20 0.001 10 nan nan
24 24 0.20 0.001 11 nan nan
24 24 0.20 0.001 12 nan nan
24 24 0.20 0.001 13 nan nan
24 24 0.20 0.001 14 nan nan
24 24 0.20 0.001 15 0.197633037420109 0.000767966377944
24 24 0.20 0.001 16 0.199496128062368 0.000582083067107
24 24 0.20 0.001 17 nan nan
24 24 0.20 0.001 18 0.181374272439027 0.000521109422126
24 24 0.20 0.001 19 nan nan
24 24 0.20 0.001 20 nan nan
24 24 0.20 0.001 21 0.166148802966263 0.000560229783559
24 24 0.20 0.001 22 nan nan
24 24 0.20 0.001 23 nan nan
24 24 0.20 0.001 24 nan nan
24 24 0.20 0.001 25 0.224975214395362 0.000707634329017
24 24 0.20 0.001 26 0.235412010532142 0.000680255684733
24 24 0.20 0.001 27 nan nan
24 24 0.20 0.001 28 nan nan
24 24 0.20 0.001 29 nan nan
24 24 0.20 0.001 30 0.199059061599271 0.000524185382298
24 24 0.20 0.001 31 nan nan
24 24 0.20 0.001 32 nan nan
24 24 0.20 0.001 33 nan nan
24 24 0.20 0.001 34 nan nan
24 24 0.20 0.001 35 nan nan
24 24 0.20 0.001 36 0.156951753415516 0.000567493821003
24 24 0.20 0.001 37 nan nan
24 24 0.20 0.001 38 nan nan
24 24 0.20 0.001 39 0.182838974833805 0.000634960680142
24 24 0.20 0.001 40 nan nan
24 24 0.20 0.001 41 0.169237289470098 0.000637611510053
24 24 0.20 0.001 42 nan nan
24 24 0.20 0.001 43 nan nan
24 24 0.20 0.001 44 0.146019780459343 0.000709446516443
24 24 0.20 0.001 45 nan nan
24 24 0.20 0.001 46 nan nan
24 24 0.20 0.001 47 nan nan
24 24 0.20 0.001 48 nan nan
24 24 0.20 0.001 49 nan nan
24 24 0.20 0.001 50 0.159309515334467 0.000544116467247
24 24 0.20 0.001 51 0.157371190543488 0.000575989620925
24 24 0.20 0.001 52 nan nan
24 24 0.20 0.001 53 nan nan
24 24 0.20 0.001 54 nan nan
24 24 0.20 0.001 55 nan nan
24 24 0.20 0.001 56 0.114111974985707 0.000541477636551
24 24 0.20 0.001 57 nan nan
24 24 0.20 0.001 58 nan nan
24 24 0.20 0.001 59 0.114934970759867 0.000585351871207
24 24 0.20 0.001 60 0.123710805204189 0.000549651432030
24 24 0.20 0.001 61 nan nan
24 24 0.20 0.001 62 0.123715113421709 0.000476402366957
24 24 0.20 0.001 63 nan nan
24 24 0.20 0.001 64 nan nan
24 24 0.20 0.001 65 nan nan
24 24 0.20 0.001 66 0.097300943810236 0.000561885070490
24 24 0.20 0.001 67 0.089042441746916 0.000418344761399
24 24 0.20 0.001 68 0.082563333775915 0.000472866922800
24 24 0.20 0.001 69 nan nan
24 24 0.20 0.001 70 0.074046204949587 0.000549579463141
24 24 0.20 0.001 71 0.077454990094347 0.000365555842827
24 24 0.20 0.001 72 nan nan
24 24 0.20 0.001 73 nan nan
24 24 0.20 0.001 74 nan nan
24 24 0.20 0.001 75 0.109924795264649 0.000411679729204
24 24 0.20 0.001 76 nan nan
24 24 0.20 0.001 77 nan nan
24 24 0.20 0.001 78 0.124508248027584 0.000377894246780
24 24 0.20 0.001 79 nan nan
24 24 0.20 0.001 80 nan nan
24 24 0.20 0.001 81 0.114950346463383 0.000580549633412
24 24 0.20 0.001 82 nan nan
24 24 0.20 0.001 83 nan nan
24 24 0.20 0.001 84 nan nan
24 24 0.20 0.001 85 nan nan
24 24 0.20 0.001 86 nan nan
24 24 0.20 0.001 87 0.114971874203378 0.000369807731190
24 24 0.20 0.001 88 nan nan
24 24 0.20 0.001 89 nan nan
24 24 0.20 0.001 90 0.097319492161610 0.000501642934835
24 24 0.20 0.001 91 nan nan
24 24 0.20 0.001 92 0.095898336099569 0.000366025581693
24 24 0.20 0.001 93 nan nan
24 24 0.20 0.001 94 0.070235547608233 0.000350290572150
24 24 0.20 0.001 95 0.066128013019946 0.000430871412519
24 24 0.20 0.001 96 0.068760882179255 0.000431263296365
24 24 0.20 0.001 97 0.073175931948727 0.000463807265508
24 24 0.20 0.001 98 0.080636189407424 0.000383236547715
24 24 0.20 0.001 99 nan nan
24 24 0.20 0.001 100 0.093229691618947 0.000460888847935
24 24 0.20 0.001 101 nan nan
24 24 0.20 0.001 102 nan nan
24 24 0.20 0.001 103 nan nan
24 24 0.20 0.001 104 nan nan
24 24 0.20 0.001 105 nan nan
24 24 0.20 0.001 106 0.064275765915507 0.000498380608791
24 24 0.20 0.001 107 nan nan
24 24 0.20 0.001 108 nan nan
24 24 0.20 0.001 109 nan nan
24 24 0.20 0.001 110 nan nan
24 24 0.20 0.001 111 nan nan
24 24 0.20 0.001 112 nan nan
24 24 0.20 0.001 113 nan nan
24 24 0.20 0.001 114 0.058611220083478 0.000441495209239
24 24 0.20 0.001 115 nan nan
24 24 0.20 0.001 116 nan nan
24 24 0.20 0.001 117 nan nan
24 24 0.20 0.001 118 nan nan
24 24 0.20 0.001 119 nan nan
24 24 0.20 0.001 120 nan nan
24 24 0.20 0.001 121 0.045197977997540 0.000531899323679
24 24 0.20 0.001 122 0.046163524297728 0.000384652200513
24 24 0.20 0.001 123 0.043073358619376 0.000352651254023
24 24 0.20 0.001 124 nan nan
24 24 0.20 0.001 125 nan nan
24 24 0.20 0.001 126 nan nan
24 24 0.20 0.001 127 nan nan
24 24 0.20 0.001 128 nan nan
24 24 0.20 0.001 129 0.029866955632173 0.000445278294887
24 24 0.20 0.001 130 nan nan
24 24 0.20 0.001 131 nan nan
24 24 0.20 0.001 132 nan nan
24 24 0.20 0.001 133 nan nan
24 24 0.20 0.001 134 nan nan
24 24 0.20 0.001 135 0.020136036735296 0.000414241620703
24 24 0.20 0.001 136 nan nan
24 24 0.20 0.001 137 nan nan
24 24 0.20 0.001 138 nan nan
24 24 0.20 0.001 139 nan nan
24 24 0.20 0.001 140 nan nan
24 24 0.20 0.001 141 nan nan
24 24 0.20 0.001 142 nan nan
24 24 0.20 0.001 143 0.002620473795187 0.000382810470664
24 24 0.20 0.001 144 nan nan
24 24 0.20 0.001 145 nan nan
24 24 0.20 0.001 146 nan nan
24 24 0.20 0.001 147 -0.007429952410559 0.000419705601025
24 24 0.20 0.001 148 -0.009098404497669 0.000447204929927
24 24 0.20 0.001 149 nan nan
24 24 0.20 0.001 150 -0.013019077957520 0.000427977757387
24 24 0.20 0.001 151 nan nan
24 24 0.20 0.001 152 nan nan
24 24 0.20 0.001 153 -0.019229302011416 0.000422857328793
24 24 0.20 0.001 154 -0.019820108191024 0.000433216865597
24 24 0.20 0.001 155 nan nan
24 24 0.20 0.001 156 -0.025980861051906 0.000464194701371
24 24 0.20 0.001 157 -0.026261323120097 0.000392374158030
24 24 0.20 0.001 158 nan nan
24 24 0.20 0.001 159 nan nan
24 24 0.20 0.001 160 nan nan
24 24 0.20 0.001 161 nan nan
24 24 0.20 0.001 162 nan nan
24 24 0.20 0.001 163 nan nan
24 24 0.20 0.001 164 -0.039185994812096 0.000375053153989
24 24 0.20 0.001 165 -0.040451920551750 0.000408462743141
24 24 0.20 0.001 166 nan nan
24 24 0.20 0.001 167 nan nan
24 24 0.20 0.001 168 nan nan
24 24 0.20 0.001 169 -0.048489675038045 0.000329122186387
24 24 0.20 0.001 170 nan nan
24 24 0.20 0.001 171 -0.056732884528207 0.000369452370805
24 24 0.20 0.001 172 nan nan
24 24 0.20 0.001 173 nan nan
24 24 0.20 0.001 174 nan nan
24 24 0.20 0.001 175 nan nan
24 24 0.20 0.001 176 nan nan
24 24 0.20 0.001 177 nan nan
24 24 0.20 0.001 178 nan nan
24 24 0.20 0.001 179 nan nan
24 24 0.20 0.001 180 nan nan
24 24 0.20 0.001 181 nan nan
24 24 0.20 0.001 182 nan nan
24 24 0.20 0.001 183 -0.078097326460882 0.000470367192721
24 24 0.20 0.001 184 nan nan
24 24 0.20 0.001 185 nan nan
24 24 0.20 0.001 186 -0.093926179809138 0.000439962489293
24 24 0.20 0.001 187 nan nan
24 24 0.20 0.001 188 nan nan
24 24 0.20 0.001 189 nan nan
24 24 0.20 0.001 190 nan nan
24 24 0.20 0.001 191 nan nan
24 24 0.20 0.001 192 -0.069094710514151 0.000479445161000
24 24 0.20 0.001 193 nan nan
24 24 0.20 0.001 194 nan nan
24 24 0.20 0.001 195 nan nan
24 24 0.20 0.001 196 nan nan
24 24 0.20 0.001 197 nan nan
24 24 0.20 0.001 198 nan nan
24 24 0.20 0.001 199 nan nan
24 24 0.20 0.001 200 -0.111161653317015 0.000450389023303
24 24 0.20 0.001 201 nan nan
24 24 0.20 0.001 202 -0.114589563739397 0.000441727997912
24 24 0.20 0.001 203 nan nan
24 24 0.20 0.001 204 nan nan
24 24 0.20 0.001 205 -0.118404176554412 0.000376390029027
24 24 0.20 0.001 206 nan nan
24 24 0.20 0.001 207 nan nan
24 24 0.20 0.001 208 nan nan
24 24 0.20 0.001 209 nan nan
24 24 0.20 0.001 210 nan nan
24 24 0.20 0.001 211 -0.129110573809626 0.000491578386986
24 24 0.20 0.001 212 nan nan
24 24 0.20 0.001 213 nan nan
24 24 0.20 0.001 214 nan nan
24 24 0.20 0.001 215 -0.088371714918933 0.000414599525169
24 24 0.20 0.001 216 nan nan
24 24 0.20 0.001 217 nan nan
24 24 0.20 0.001 218 nan nan
24 24 0.20 0.001 219 nan nan
24 24 0.20 0.001 220 -0.100325598430816 0.000338422836228
24 24 0.20 0.001 221 nan nan
24 24 0.20 0.001 222 -0.114785883433878 0.000426636535309
24 24 0.20 0.001 223 nan nan
24 24 0.20 0.001 224 nan nan
24 24 0.20 0.001 225 nan nan
24 24 0.20 0.001 226 nan nan
24 24 0.20 0.001 227 nan nan
24 24 0.20 0.001 228 nan nan
24 24 0.20 0.001 229 nan nan
24 24 0.20 0.001 230 nan nan
24 24 0.20 0.001 231 nan nan
24 24 0.20 0.001 232 -0.140161253385897 0.000511827006809
24 24 0.20 0.001 233 nan nan
24 24 0.20 0.001 234 -0.157834322788762 0.000572438961610
24 24 0.20 0.001 235 nan nan
24 24 0.20 0.001 236 nan nan
24 24 0.20 0.001 237 nan nan
24 24 0.20 0.001 238 nan nan
24 24 0.20 0.001 239 nan nan
24 24 0.20 0.001 240 -0.157737156420066 0.000542025118452
24 24 0.20 0.001 241 nan nan
24 24 0.20 0.001 242 nan nan
24 24 0.20 0.001 243 nan nan
24 24 0.20 0.001 244 -0.179255338221604 0.000428995116740
24 24 0.20 0.001 245 nan nan
24 24 0.20 0.001 246 nan nan
24 24 0.20 0.001 247 nan nan
24 24 0.20 0.001 248 nan nan
24 24 0.20 0.001 249 nan nan
24 24 0.20 0.001 250 nan nan
24 24 0.20 0.001 251 nan nan
24 24 0.20 0.001 252 nan nan
24 24 0.20 0.001 253 -0.157476762899657 0.000507607746621
24 24 0.20 0.001 254 -0.174916627401444 0.000544558587657
24 24 0.20 0.001 255 -0.190383828086258 0.000475570876418
24 24 0.20 0.001 256 nan nan
24 24 0.20 0.001 257 -0.227624133672292 0.000635666116050
24 24 0.20 0.001 258 nan nan
24 24 0.20 0.001 259 nan nan
24 24 0.20 0.001 260 nan nan
24 24 0.20 0.001 261 nan nan
24 24 0.20 0.001 262 -0.241767376548817 0.000516727840353
24 24 0.20 0.001 263 nan nan
24 24 0.20 0.001 264 nan nan
24 24 0.20 0.001 265 nan nan
24 24 0.20 0.001 266 -0.194208481385371 0.000594954263381
24 24 0.20 0.001 267 -0.198049784230967 0.000597339993678
24 24 0.20 0.001 268 nan nan
24 24 0.20 0.001 269 nan nan
24 24 0.20 0.001 270 nan nan
24 24 0.20 0.001 271 nan nan
