#Ls   Lt  mu  ma  nfluxes AxialCurrent Err
12 16 0.15 0.001 0 0.001888618327729 0.003625942940317
12 16 0.15 0.001 1 0.000140697421068 0.003274932962403
12 16 0.15 0.001 2 0.000499159710088 0.003181444482138
12 16 0.15 0.001 3 0.003162737196139 0.004102027134480
12 16 0.15 0.001 4 0.002426450768935 0.002842926648877
12 16 0.15 0.001 5 -0.001005727605906 0.003952241346366
12 16 0.15 0.001 6 -0.001263947820168 0.003024894967981
12 16 0.15 0.001 7 -0.002995685417421 0.003044918177899
12 16 0.15 0.001 8 0.002966548631615 0.002731312231528
12 16 0.15 0.001 9 -0.005230908390443 0.002609024398810
12 16 0.15 0.001 10 0.001183661963078 0.002632389949795
12 16 0.15 0.001 11 0.002228678643206 0.002715276694351
12 16 0.15 0.001 12 0.000891074042908 0.003168654707684
12 16 0.15 0.001 13 -0.003951825783219 0.002169681527089
12 16 0.15 0.001 14 -0.000896777825670 0.002507684840768
12 16 0.15 0.001 15 0.000950742711488 0.002741818376521
12 16 0.15 0.001 16 0.000622224270296 0.002522673559855
12 16 0.15 0.001 17 -0.000557533678573 0.002488193435569
12 16 0.15 0.001 18 -0.003675591067407 0.002457543906531
12 16 0.15 0.001 19 -0.000145898096515 0.002166383632138
12 16 0.15 0.001 20 0.002896905547146 0.001583107383849
12 16 0.15 0.001 21 -0.002842151647762 0.001907343051783
12 16 0.15 0.001 22 0.001227098547874 0.001834942076699
12 16 0.15 0.001 23 -0.081430746790271 0.002497622025365
12 16 0.15 0.001 24 -0.001345868090289 0.001926154413629
12 16 0.15 0.001 25 -0.123047025069203 0.001994690998256
12 16 0.15 0.001 26 -0.136259546056635 0.002223521128558
12 16 0.15 0.001 27 -0.001599814149568 0.001374280664171
12 16 0.15 0.001 28 -0.001060977299502 0.001406758705903
12 16 0.15 0.001 29 -0.001888859131168 0.001217242263431
12 16 0.15 0.001 30 0.000617693132458 0.001229896341161
12 16 0.15 0.001 31 -0.019809761334317 0.001493909797733
12 16 0.15 0.001 32 0.000051895974041 0.000930561746368
12 16 0.15 0.001 33 0.001662435530351 0.000886222844886
12 16 0.15 0.001 34 -0.000698208176298 0.000997838441293
12 16 0.15 0.001 35 -0.000652178972181 0.001085345816894
12 16 0.15 0.001 36 nan nan
12 16 0.15 0.001 37 0.000194597865436 0.001006726041839
12 16 0.15 0.001 38 0.000314770304569 0.001088267098668
12 16 0.15 0.001 39 0.000428836826379 0.001038091127083
12 16 0.15 0.001 40 0.000184943820021 0.001128912583587
12 16 0.15 0.001 41 nan nan
12 16 0.15 0.001 42 0.000608990766544 0.001283096481045
