#Ls   Lt  mu  ma  nfluxes AxialCurrent Err
12 16 0.20 0.001 0 -0.045515094878979 0.045343396368881
12 16 0.20 0.001 1 7.430356854673235 0.047089961972113
12 16 0.20 0.001 2 nan nan
12 16 0.20 0.001 3 9.723886140313272 0.038584436536417
12 16 0.20 0.001 4 nan nan
12 16 0.20 0.001 5 2.726199127502525 0.027212092515755
12 16 0.20 0.001 6 9.949662425177264 0.037486528304190
12 16 0.20 0.001 7 nan nan
12 16 0.20 0.001 8 2.152838711496597 0.020345296670976
12 16 0.20 0.001 9 1.791166484266511 0.017554856357490
12 16 0.20 0.001 10 2.830481440980547 0.025826709342090
12 16 0.20 0.001 11 1.190610627226023 0.017817938354257
12 16 0.20 0.001 12 4.516691728367456 0.044117544365828
12 16 0.20 0.001 13 1.161080926401121 0.014980660856296
12 16 0.20 0.001 14 nan nan
12 16 0.20 0.001 15 2.242550506960235 0.031378017815064
12 16 0.20 0.001 16 0.737970840998344 0.015328649034111
12 16 0.20 0.001 17 0.336777367166043 0.014306373881135
12 16 0.20 0.001 18 1.196057545694821 0.024261782800954
12 16 0.20 0.001 19 2.263897224780404 0.021947578377770
12 16 0.20 0.001 20 1.811437143230040 0.015723174713966
12 16 0.20 0.001 21 3.154760233518890 0.024953820337492
12 16 0.20 0.001 22 nan nan
12 16 0.20 0.001 23 0.757882330102055 0.014426212312410
12 16 0.20 0.001 24 nan nan
12 16 0.20 0.001 25 nan nan
12 16 0.20 0.001 26 nan nan
12 16 0.20 0.001 27 nan nan
12 16 0.20 0.001 28 0.674570176570137 0.016366292308466
12 16 0.20 0.001 29 0.531863128258768 0.014884512439876
12 16 0.20 0.001 30 1.908533970554998 0.029436949909062
12 16 0.20 0.001 31 nan nan
12 16 0.20 0.001 32 0.173462268046830 0.011500916987599
12 16 0.20 0.001 33 nan nan
12 16 0.20 0.001 34 0.218424786528603 0.017627797926594
12 16 0.20 0.001 35 nan nan
12 16 0.20 0.001 36 0.036356821737339 0.026100324752065
12 16 0.20 0.001 37 -0.331143800300639 0.012649806135517
12 16 0.20 0.001 38 -0.203434012036084 0.017632880593668
12 16 0.20 0.001 39 -0.793030081787027 0.015594886146469
12 16 0.20 0.001 40 -0.169682434432702 0.011770155757450
12 16 0.20 0.001 41 nan nan
12 16 0.20 0.001 42 nan nan
12 16 0.20 0.001 43 nan nan
12 16 0.20 0.001 44 nan nan
12 16 0.20 0.001 45 nan nan
12 16 0.20 0.001 46 nan nan
12 16 0.20 0.001 47 nan nan
12 16 0.20 0.001 48 -1.566023540961229 0.026885042477519
12 16 0.20 0.001 49 nan nan
12 16 0.20 0.001 50 nan nan
12 16 0.20 0.001 51 -3.222110989267526 0.021262416827019
12 16 0.20 0.001 52 -1.810528201146239 0.017879424514973
12 16 0.20 0.001 53 nan nan
12 16 0.20 0.001 54 -1.220049473970498 0.021858647805540
12 16 0.20 0.001 55 -0.385174120039603 0.018749391095462
12 16 0.20 0.001 56 nan nan
12 16 0.20 0.001 57 -2.207354453306787 0.028305803772644
12 16 0.20 0.001 58 -1.790321151017228 0.023291376169364
12 16 0.20 0.001 59 -1.196009645465222 0.013864005202437
12 16 0.20 0.001 60 -4.542187789041719 0.039684521539083
12 16 0.20 0.001 61 nan nan
12 16 0.20 0.001 62 nan nan
12 16 0.20 0.001 63 nan nan
12 16 0.20 0.001 64 nan nan
12 16 0.20 0.001 65 -2.563077145368067 0.025554565309921
12 16 0.20 0.001 66 -9.958114648718118 0.052291808791343
12 16 0.20 0.001 67 -2.751478589588721 0.024235705745022
12 16 0.20 0.001 68 -4.954594495181271 0.026102397532899
12 16 0.20 0.001 69 nan nan
12 16 0.20 0.001 70 nan nan
12 16 0.20 0.001 71 -7.176295737760336 0.032575921695656
12 16 0.20 0.001 72 nan nan
12 16 0.20 0.001 73 nan nan
12 16 0.20 0.001 74 nan nan
12 16 0.20 0.001 75 nan nan
12 16 0.20 0.001 76 nan nan
12 16 0.20 0.001 77 nan nan
12 16 0.20 0.001 78 nan nan
12 16 0.20 0.001 79 nan nan
12 16 0.20 0.001 80 nan nan
12 16 0.20 0.001 81 nan nan
12 16 0.20 0.001 82 nan nan
12 16 0.20 0.001 83 nan nan
12 16 0.20 0.001 84 nan nan
12 16 0.20 0.001 85 nan nan
12 16 0.20 0.001 86 nan nan
12 16 0.20 0.001 87 nan nan
12 16 0.20 0.001 88 nan nan
12 16 0.20 0.001 89 nan nan
12 16 0.20 0.001 90 nan nan
12 16 0.20 0.001 91 nan nan
12 16 0.20 0.001 92 nan nan
12 16 0.20 0.001 93 nan nan
12 16 0.20 0.001 94 nan nan
12 16 0.20 0.001 95 nan nan
12 16 0.20 0.001 96 nan nan
12 16 0.20 0.001 97 nan nan
12 16 0.20 0.001 98 nan nan
12 16 0.20 0.001 99 nan nan
12 16 0.20 0.001 100 nan nan
12 16 0.20 0.001 101 nan nan
12 16 0.20 0.001 102 nan nan
12 16 0.20 0.001 103 nan nan
12 16 0.20 0.001 104 nan nan
12 16 0.20 0.001 105 nan nan
12 16 0.20 0.001 106 nan nan
12 16 0.20 0.001 107 nan nan
12 16 0.20 0.001 108 nan nan
12 16 0.20 0.001 109 nan nan
12 16 0.20 0.001 110 nan nan
12 16 0.20 0.001 111 nan nan
12 16 0.20 0.001 112 nan nan
12 16 0.20 0.001 113 nan nan
12 16 0.20 0.001 114 nan nan
12 16 0.20 0.001 115 nan nan
12 16 0.20 0.001 116 nan nan
12 16 0.20 0.001 117 nan nan
12 16 0.20 0.001 118 nan nan
12 16 0.20 0.001 119 nan nan
12 16 0.20 0.001 120 nan nan
12 16 0.20 0.001 121 nan nan
12 16 0.20 0.001 122 nan nan
12 16 0.20 0.001 123 nan nan
12 16 0.20 0.001 124 nan nan
12 16 0.20 0.001 125 nan nan
12 16 0.20 0.001 126 nan nan
12 16 0.20 0.001 127 nan nan
12 16 0.20 0.001 128 nan nan
12 16 0.20 0.001 129 nan nan
12 16 0.20 0.001 130 nan nan
