#Ls   Lt  mu  ma  nfluxes AxialCurrent Err
24 12 0.00 0.001 0 0.000401020870914 0.000678339207538
24 12 0.00 0.001 1 -0.001708254490693 0.000899858497030
24 12 0.00 0.001 2 nan nan
24 12 0.00 0.001 3 -0.012988988667829 0.000550071181602
24 12 0.00 0.001 4 -0.020458427929895 0.000589904727465
24 12 0.00 0.001 5 -0.026246038706023 0.000527976338811
24 12 0.00 0.001 6 -0.028824274845245 0.000657510737679
24 12 0.00 0.001 7 -0.027173418934314 0.000460769117198
24 12 0.00 0.001 8 -0.022495188224771 0.000555297505885
24 12 0.00 0.001 9 -0.015587152773739 0.000518057159747
24 12 0.00 0.001 10 -0.008716570547066 0.000578714457648
24 12 0.00 0.001 11 -0.002589622857285 0.000541474684786
24 12 0.00 0.001 12 -0.000435682991027 0.000644803953209
24 12 0.00 0.001 13 -0.000782974654323 0.000468605648721
24 12 0.00 0.001 14 -0.004584054548034 0.000620047714595
24 12 0.00 0.001 15 -0.011129185968356 0.000612965048856
24 12 0.00 0.001 16 -0.017124659203079 0.000598000678825
24 12 0.00 0.001 17 -0.023807407006973 0.000661670770784
24 12 0.00 0.001 18 -0.026703600896337 0.000577308905188
24 12 0.00 0.001 19 -0.025543997605366 0.000585550471348
24 12 0.00 0.001 20 -0.022236926222664 0.000580689222484
24 12 0.00 0.001 21 -0.015973655017754 0.000698576509744
24 12 0.00 0.001 22 -0.009131330058788 0.000684099080754
24 12 0.00 0.001 23 nan nan
24 12 0.00 0.001 24 -0.000773791133091 0.000457047315764
24 12 0.00 0.001 25 -0.000136960924553 0.000529825709330
24 12 0.00 0.001 26 -0.003455033014163 0.000529962079443
24 12 0.00 0.001 27 -0.008050220285357 0.000584786274839
24 12 0.00 0.001 28 -0.013488651711819 0.000518055157649
24 12 0.00 0.001 29 -0.019192403421807 0.000698678001362
24 12 0.00 0.001 30 -0.021023804024350 0.000528407362818
24 12 0.00 0.001 31 -0.021263012239438 0.000601593787433
24 12 0.00 0.001 32 -0.018740940223876 0.000665187612101
24 12 0.00 0.001 33 -0.012882170129643 0.000576524089005
24 12 0.00 0.001 34 -0.008352734280292 0.000628715507237
24 12 0.00 0.001 35 -0.003718026196934 0.000643516856230
24 12 0.00 0.001 36 -0.000266278384014 0.000611837483047
24 12 0.00 0.001 37 0.001211581890744 0.000595027440387
24 12 0.00 0.001 38 -0.000829668497498 0.000683908681365
24 12 0.00 0.001 39 -0.004847470856982 0.000657397437250
24 12 0.00 0.001 40 -0.009546694904333 0.000621746368361
24 12 0.00 0.001 41 -0.013949727017455 0.000612362369528
24 12 0.00 0.001 42 -0.017150599171277 0.000620593711519
24 12 0.00 0.001 43 -0.017590561063589 0.000490376328604
24 12 0.00 0.001 44 -0.015708447090752 0.000487873375543
24 12 0.00 0.001 45 -0.011793520504362 0.000542139595651
24 12 0.00 0.001 46 -0.003815646305258 0.000621695126723
24 12 0.00 0.001 47 -0.003988044135380 0.000490512600420
24 12 0.00 0.001 48 0.000444363300218 0.000622996964402
24 12 0.00 0.001 49 0.000451641177413 0.000727907162827
24 12 0.00 0.001 50 0.000448276528895 0.000742029663630
24 12 0.00 0.001 51 -0.002121958708721 0.000544947394037
24 12 0.00 0.001 52 -0.006043502482345 0.000524888906477
24 12 0.00 0.001 53 -0.009956896583765 0.000690990547941
24 12 0.00 0.001 54 -0.011802228941243 0.000697207519646
24 12 0.00 0.001 55 -0.011734232647812 0.000705571850115
24 12 0.00 0.001 56 -0.010942564777642 0.000655518809383
24 12 0.00 0.001 57 -0.008217892588692 0.000647318692267
24 12 0.00 0.001 58 -0.007205068217399 0.000614924251722
24 12 0.00 0.001 59 -0.001745735853297 0.000689610998668
24 12 0.00 0.001 60 0.000689219421999 0.000636686447339
24 12 0.00 0.001 61 0.002001811529960 0.000681504296620
24 12 0.00 0.001 62 0.001013566163278 0.000627079500263
24 12 0.00 0.001 63 -0.000833768830855 0.000663000835400
24 12 0.00 0.001 64 -0.002508500472700 0.000677093523262
24 12 0.00 0.001 65 -0.006484003378192 0.000699642325752
24 12 0.00 0.001 66 -0.007957829915392 0.000637569300030
24 12 0.00 0.001 67 -0.007886613844871 0.000618126806662
24 12 0.00 0.001 68 -0.007976733806984 0.000478545997148
24 12 0.00 0.001 69 -0.003387514715597 0.000390582955015
24 12 0.00 0.001 70 -0.004210456165816 0.000546330863448
24 12 0.00 0.001 71 -0.001854120247146 0.000557406714953
24 12 0.00 0.001 72 0.000442847405553 0.000625188957683
24 12 0.00 0.001 73 0.000222039237294 0.000471445388519
24 12 0.00 0.001 74 0.001636054588487 0.000532817557573
24 12 0.00 0.001 75 0.000617802754077 0.000606524319069
24 12 0.00 0.001 76 -0.002229355146744 0.000532823501373
24 12 0.00 0.001 77 -0.003723632386498 0.000513074692124
24 12 0.00 0.001 78 -0.004653302697254 0.000368530680941
24 12 0.00 0.001 79 -0.007301752031774 0.000600898864872
24 12 0.00 0.001 80 -0.005467422533607 0.000576435728137
24 12 0.00 0.001 81 -0.008179387633845 0.000494142165520
24 12 0.00 0.001 82 -0.005284539581254 0.000516404413986
24 12 0.00 0.001 83 -0.002107962460367 0.000530069136247
24 12 0.00 0.001 84 -0.000775543949270 0.000597111965221
24 12 0.00 0.001 85 0.000944523391953 0.000730231586285
24 12 0.00 0.001 86 0.001332350536268 0.000480023543127
24 12 0.00 0.001 87 0.000402047995354 0.000643314342326
24 12 0.00 0.001 88 -0.000831131363591 0.000608592375138
24 12 0.00 0.001 89 -0.001631482312786 0.000551165474218
24 12 0.00 0.001 90 -0.003655346946282 0.000542788895585
24 12 0.00 0.001 91 -0.003772642813030 0.000502932145779
24 12 0.00 0.001 92 -0.000584735036854 0.000472800398472
24 12 0.00 0.001 93 -0.006913654709805 0.000554511503438
24 12 0.00 0.001 94 -0.002644439675750 0.000632521402405
24 12 0.00 0.001 95 -0.001009967875445 0.000558338576099
24 12 0.00 0.001 96 -0.000148810993895 0.000525281706958
24 12 0.00 0.001 97 0.001420224969913 0.000625078123322
24 12 0.00 0.001 98 0.001853948757055 0.000533388699725
24 12 0.00 0.001 99 0.001164216443780 0.000481180921181
24 12 0.00 0.001 100 0.000980045110014 0.000425241856118
24 12 0.00 0.001 101 -0.000918777127950 0.000490599010035
24 12 0.00 0.001 102 -0.001425916520359 0.000590039060299
24 12 0.00 0.001 103 -0.002299545988352 0.000531027227266
24 12 0.00 0.001 104 -0.005726477843738 0.000574335628396
24 12 0.00 0.001 105 -0.003662154001480 0.000509782904806
24 12 0.00 0.001 106 -0.002301053767771 0.000523792756097
24 12 0.00 0.001 107 nan nan
24 12 0.00 0.001 108 0.000490258948188 0.000523734219542
24 12 0.00 0.001 109 0.001353222895117 0.000527984443863
24 12 0.00 0.001 110 0.001535161124731 0.000603915878616
24 12 0.00 0.001 111 nan nan
24 12 0.00 0.001 112 0.000632730150791 0.000511855423789
24 12 0.00 0.001 113 -0.000207792704548 0.000422392563646
24 12 0.00 0.001 114 -0.000295175066512 0.000523004546052
24 12 0.00 0.001 115 0.000490101739790 0.000610863393548
24 12 0.00 0.001 116 -0.002247963531434 0.000492765010575
24 12 0.00 0.001 117 -0.002719833482411 0.000428922356563
24 12 0.00 0.001 118 -0.001857711922596 0.000477364153557
24 12 0.00 0.001 119 -0.001678285645496 0.000490317522609
24 12 0.00 0.001 120 0.000617816636723 0.000552817881249
24 12 0.00 0.001 121 0.000258897024896 0.000498767440800
24 12 0.00 0.001 122 0.001131043159767 0.000426647842425
24 12 0.00 0.001 123 0.000413128254186 0.000482746667860
24 12 0.00 0.001 124 0.000647949814203 0.000514758143054
24 12 0.00 0.001 125 -0.000397360592075 0.000518200755694
24 12 0.00 0.001 126 0.001175214642261 0.000490069382557
24 12 0.00 0.001 127 nan nan
24 12 0.00 0.001 128 -0.001642564875999 0.000483320745782
24 12 0.00 0.001 129 -0.001067572704875 0.000386740368718
24 12 0.00 0.001 130 0.000265388440833 0.000471075040400
24 12 0.00 0.001 131 -0.000587830215359 0.000487174867685
24 12 0.00 0.001 132 0.000077586970581 0.000595292538603
24 12 0.00 0.001 133 0.000766086437219 0.000498516101629
24 12 0.00 0.001 134 -0.000106498508047 0.000470750907534
24 12 0.00 0.001 135 0.000715771721219 0.000435362879110
24 12 0.00 0.001 136 0.000173544401898 0.000510453947694
24 12 0.00 0.001 137 0.000636690312221 0.000421972473052
24 12 0.00 0.001 138 0.000597311197630 0.000482789104635
24 12 0.00 0.001 139 nan nan
24 12 0.00 0.001 140 -0.000376370054147 0.000422968408194
24 12 0.00 0.001 141 -0.000952601796674 0.000403441786039
24 12 0.00 0.001 142 -0.000171566515358 0.000412703670518
24 12 0.00 0.001 143 -0.000194699076304 0.000587184824860
24 12 0.00 0.001 144 -0.000355334779366 0.000436781348035
24 12 0.00 0.001 145 -0.000707064602790 0.000521133629737
24 12 0.00 0.001 146 -0.000079014746064 0.000447310969679
24 12 0.00 0.001 147 -0.000337697623101 0.000389617754363
24 12 0.00 0.001 148 -0.000035533486340 0.000417485969169
24 12 0.00 0.001 149 -0.000180540136747 0.000439667762085
24 12 0.00 0.001 150 -0.000023160822528 0.000380816586672
24 12 0.00 0.001 151 -0.000104308445475 0.000465942085233
24 12 0.00 0.001 152 0.000382100547921 0.000485335593880
24 12 0.00 0.001 153 0.000198673943640 0.000502472675276
24 12 0.00 0.001 154 0.000113243468890 0.000498003018636
24 12 0.00 0.001 155 0.000191494339363 0.000549982429124
24 12 0.00 0.001 156 -0.000365672130229 0.000497178947252
24 12 0.00 0.001 157 -0.000845689173212 0.000572463073895
24 12 0.00 0.001 158 -0.001145076514775 0.000518770156986
24 12 0.00 0.001 159 -0.001462681636368 0.000556122448275
24 12 0.00 0.001 160 -0.001291439818055 0.000454699550578
24 12 0.00 0.001 161 -0.001795187498544 0.000448698148870
24 12 0.00 0.001 162 0.000105838562502 0.000451762149200
24 12 0.00 0.001 163 0.000618997172200 0.000496070264786
24 12 0.00 0.001 164 0.000677937238321 0.000492778605286
24 12 0.00 0.001 165 0.001698776622709 0.000572816628185
24 12 0.00 0.001 166 0.001029108549495 0.000527602477376
24 12 0.00 0.001 167 0.000382050873117 0.000342092312039
24 12 0.00 0.001 168 0.000121369473753 0.000560547675355
24 12 0.00 0.001 169 -0.000961371926677 0.000474256186563
24 12 0.00 0.001 170 -0.001420818782847 0.000571183910041
24 12 0.00 0.001 171 -0.001875944917088 0.000573283419696
24 12 0.00 0.001 172 -0.003386666864088 0.000542993783896
24 12 0.00 0.001 173 nan nan
24 12 0.00 0.001 174 -0.000177573627112 0.000490277387779
24 12 0.00 0.001 175 0.000176357798935 0.000432769407822
24 12 0.00 0.001 176 0.001231090460948 0.000576049932133
24 12 0.00 0.001 177 0.001883101329110 0.000580898667611
24 12 0.00 0.001 178 0.001054185390267 0.000594091616685
24 12 0.00 0.001 179 nan nan
24 12 0.00 0.001 180 -0.000257059070198 0.000533492826709
24 12 0.00 0.001 181 -0.001339122357334 0.000552868101820
24 12 0.00 0.001 182 -0.003597825071625 0.000515831667172
24 12 0.00 0.001 183 -0.003573473404720 0.000514945998246
24 12 0.00 0.001 184 -0.005405294622780 0.000599421700364
24 12 0.00 0.001 185 -0.002026086835977 0.000491840839829
24 12 0.00 0.001 186 -0.001956122485627 0.000567407625694
24 12 0.00 0.001 187 -0.001030030927737 0.000536192486675
24 12 0.00 0.001 188 0.000679098731255 0.000508699744010
24 12 0.00 0.001 189 0.000508869979777 0.000465684787414
24 12 0.00 0.001 190 0.002274949577872 0.000512116611030
24 12 0.00 0.001 191 0.001214308304123 0.000427559197109
24 12 0.00 0.001 192 -0.001021322415308 0.000446449476282
24 12 0.00 0.001 193 -0.001396126211432 0.000548195648015
24 12 0.00 0.001 194 -0.003002495274078 0.000594757494373
24 12 0.00 0.001 195 -0.005774723937349 0.000502370319229
24 12 0.00 0.001 196 -0.001037658406572 0.000528245927192
24 12 0.00 0.001 197 -0.004064033179924 0.000517154302614
24 12 0.00 0.001 198 -0.003835373533915 0.000487113195028
24 12 0.00 0.001 199 -0.001994935867665 0.000573138931859
24 12 0.00 0.001 200 0.000169544972326 0.000478536056744
24 12 0.00 0.001 201 nan nan
24 12 0.00 0.001 202 0.001501615917512 0.000491448956964
24 12 0.00 0.001 203 0.001594328044950 0.000627016805512
24 12 0.00 0.001 204 0.000075228060180 0.000470687407240
24 12 0.00 0.001 205 -0.001326380567347 0.000635248904318
24 12 0.00 0.001 206 -0.002945963435813 0.000493724698953
24 12 0.00 0.001 207 -0.006933657443868 0.000571847028155
24 12 0.00 0.001 208 -0.005436604990416 0.000548942700488
24 12 0.00 0.001 209 -0.006603161580453 0.000615907479398
24 12 0.00 0.001 210 -0.004084508065088 0.000507239225607
24 12 0.00 0.001 211 -0.004157943488164 0.000508449325583
24 12 0.00 0.001 212 -0.001343594706710 0.000510434075022
24 12 0.00 0.001 213 -0.000211423895237 0.000566929951410
24 12 0.00 0.001 214 0.001742097669149 0.000529397512002
24 12 0.00 0.001 215 0.001713748187202 0.000640109412368
24 12 0.00 0.001 216 nan nan
