#Starting calculation, 100 configurations, 0 offset, index file: /home/vasilievav15_2089/_scratch/compute/SU3/configurations/24^3x24/mu=0.60/ma=0.001/nfluxes=35/index.txt
#N_stochastic_estimator = 42
0	0.193979708173190
1	0.215454760770261
2	0.184603692566982
3	0.184659708874096
4	0.197150903656614
5	0.202047382822342
6	0.186245882784037
7	0.187283681043844
8	0.191072637177403
9	0.178793812307465
10	0.163138080918257
11	0.148163653593973
12	0.173262480781519
13	0.175866432750990
14	0.184845768030430
15	0.192654138376151
16	0.194567316554473
17	0.191245013536001
18	0.155483086748571
19	0.207814044729757
20	0.188571004656978
21	0.192531630209354
22	0.180118731966974
23	0.201621712552317
24	0.136845526368275
25	0.201541687339940
26	0.172319248346541
27	0.185396392222024
28	0.171097649323536
29	0.175152259778803
30	0.147856776676393
31	0.180989382945442
32	0.205845960158949
#	Axial curent on Z-axis direction
0.18327939844672372 0.00312486117227627

#	Axial curent on Z-axis direction
0.18327939844672372 0.00312486117227627

