#Ls   Lt  mu  ma  nfluxes AxialCurrent Err
8 10 0.00 0.0001 0 0.008067645926310 0.043218706864784
8 10 0.00 0.0001 1 -0.045243990424649 0.052458319682216
8 10 0.00 0.0001 2 -0.085738495780747 0.060615503628982
8 10 0.00 0.0001 3 -0.043801480840632 0.052469142541278
8 10 0.00 0.0001 4 -0.010527842526287 0.065241190528566
8 10 0.00 0.0001 5 -0.008248183234439 0.087030748996526
8 10 0.00 0.0001 6 -0.048363749412011 0.077571032151386
8 10 0.00 0.0001 7 -0.005999595544589 0.072954216639171
8 10 0.00 0.0001 8 -0.007170751444694 0.066868295870775
8 10 0.00 0.0001 9 -0.000155064740928 0.064113755400892
8 10 0.00 0.0001 10 0.009964482682034 0.062446992202673
8 10 0.00 0.0001 11 -0.019693205534285 0.072080906151742
8 10 0.00 0.0001 12 -0.003818589250572 0.077029714336341
8 10 0.00 0.0001 13 0.000505607433907 0.066167921949949
8 10 0.00 0.0001 14 -0.003522547554826 0.069083586453703
8 10 0.00 0.0001 15 -0.003127189830724 0.072447132158428
8 10 0.00 0.0001 16 -0.011276690556415 0.082473261455331
8 10 0.00 0.0001 17 -0.011458649986667 0.062993601357107
8 10 0.00 0.0001 18 0.000598809180251 0.067691104795627
8 10 0.00 0.0001 19 -0.004946466293684 0.084104781064502
8 10 0.00 0.0001 20 -0.021766529968725 0.070931791017426
8 10 0.00 0.0001 21 -0.011874782514943 0.056846882551005
8 10 0.00 0.0001 22 -0.014921067889001 0.073723400382841
8 10 0.00 0.0001 23 0.003574071337948 0.076832034400807
8 10 0.00 0.0001 24 0.004324919694062 0.058269659276574
8 10 0.00 0.0001 25 -0.004803624980283 0.069858733291548
8 10 0.00 0.0001 26 -0.043932815699420 0.065106242853274
8 10 0.00 0.0001 27 -0.014643649499044 0.067276671510363
8 10 0.00 0.0001 28 -0.001642108715451 0.062148390328480
8 10 0.00 0.0001 29 -0.044050245951773 0.058973806495239
8 10 0.00 0.0001 30 -0.083572697009482 0.043334754793256
8 10 0.00 0.0001 31 -0.050813483275705 0.047075304796313
8 10 0.00 0.0001 32 0.000054786101634 0.042569706151323
