#Starting calculation, 100 configurations, 0 offset, index file: /home/vasilievav15_2089/_scratch/compute/SU3/configurations/24^3x24/mu=0.10/ma=0.001/nfluxes=50/index.txt
#N_stochastic_estimator = 42
0	-0.081058733020173
1	-0.063255701973929
2	-0.033072934772585
3	-0.059312511125044
4	0.000108228743228
5	-0.188378011002798
6	-0.025014997702161
7	0.039834632069448
8	0.031329600807681
9	-0.002800521272843
10	-0.063192937569144
11	0.039986721722423
12	-0.109436028567895
13	0.040395226428680
14	-0.048588352651944
15	0.069295522094675
16	-0.019471035480555
17	-0.057945118226560
18	-0.081011583164225
19	-0.062843948867447
20	0.008068726221213
21	-0.107598505387523
22	-0.074069499053108
23	0.052844509386652
24	0.071032880755958
25	0.020655440795308
26	-0.093235767510390
27	0.006346004032145
28	-0.003254323115633
29	-0.086409124647971
#	Axial curent on Z-axis direction
-0.029335071401817233 0.01125827524356552

#	Axial curent on Z-axis direction
-0.029335071401817233 0.01125827524356552

