#Nmc	Acc	Leapfrog N	dt	dH		Plaq (\theta^2)	Space plaq	Time plaq	PolyakovLoop		Chiral condensate	Quark density up	Current up
#Starting thermalisation. N_stochastic_estimator = 32
#Initial configuration: cold start.
							1.0000000000	1.0000000000	1.0000000000	1.000000000000000	0.009762484508964	-0.003576547612248	0.000270355073347
0	ACC	2	0.0e+00	0.000000000000000	1.0000000000	1.0000000000	1.0000000000	1.000000000000000	0.009714192703518	-0.002847487223683	-0.000218733256599
1	ACC	2	0.0e+00	0.000000000000000	1.0000000000	1.0000000000	1.0000000000	1.000000000000000	0.009764443123062	-0.003178431739270	-0.000140770030942
2	ACC	2	0.0e+00	0.000000000000000	1.0000000000	1.0000000000	1.0000000000	1.000000000000000	0.009734822719433	-0.002292215307392	0.000029494125168
3	ACC	2	0.0e+00	0.000000000000000	1.0000000000	1.0000000000	1.0000000000	1.000000000000000	0.009778864092391	-0.003405862663772	-0.000001170568993
4	ACC	2	0.0e+00	0.000000000000000	1.0000000000	1.0000000000	1.0000000000	1.000000000000000	0.009781855863791	-0.003152190373909	0.000041153991172
5	ACC	2	0.0e+00	0.000000000000000	1.0000000000	1.0000000000	1.0000000000	1.000000000000000	0.009750529742875	-0.002481160376429	0.000020707939709
6	ACC	2	0.0e+00	0.000000000000000	1.0000000000	1.0000000000	1.0000000000	1.000000000000000	0.009778799700049	-0.002994029611898	0.000087985684488
7	ACC	2	0.0e+00	0.000000000000000	1.0000000000	1.0000000000	1.0000000000	1.000000000000000	0.009729596966637	-0.003263801230170	0.000003092780104
8	ACC	2	0.0e+00	0.000000000000000	1.0000000000	1.0000000000	1.0000000000	1.000000000000000	0.009760663418232	-0.003251647785500	0.000284805944534
9	ACC	2	0.0e+00	0.000000000000000	1.0000000000	1.0000000000	1.0000000000	1.000000000000000	0.009736676233566	-0.003064639482021	0.000153799108594
#Initial leapfrog dt = 0.000000e+00
#Corrected leapfrog dt = 0.000000e+00
#Total acceptance = 1.000e+00
#Starting generation
0	ACC	2	0.0e+00	0.000000000000000	1.0000000000	1.0000000000	1.0000000000	1.000000000000000	0.000000000000000	0.009753958846768	-0.003215736641569
#Ending generation
#Total acceptance = 1.000e+00
