#Ls   Lt  mu  ma  nfluxes AxialCurrent Err
8 10 0.60 0.01 0 -0.004153105930160 0.055669667971129
8 10 0.60 0.01 1 0.318802133939316 0.052050419435127
8 10 0.60 0.01 2 0.314136510433912 0.056696185979011
8 10 0.60 0.01 3 0.248565224559339 0.065500023890530
8 10 0.60 0.01 4 0.334241997495168 0.064864805267460
8 10 0.60 0.01 5 0.422892146857180 0.065497516572743
8 10 0.60 0.01 6 0.367069320130515 0.072898485836490
8 10 0.60 0.01 7 0.333899849235013 0.051569320491599
8 10 0.60 0.01 8 0.233494029275407 0.054735445184126
8 10 0.60 0.01 9 0.291991525298751 0.051095768422599
8 10 0.60 0.01 10 0.250661121262200 0.061511911878313
8 10 0.60 0.01 11 0.152369572459406 0.048807896393288
8 10 0.60 0.01 12 0.160974073524033 0.063375253240817
8 10 0.60 0.01 13 0.129190512621680 0.060801443519019
8 10 0.60 0.01 14 0.095304519841125 0.072062540330758
8 10 0.60 0.01 15 0.037208483042369 0.063866761195962
8 10 0.60 0.01 16 0.005769924393437 0.086447091411156
8 10 0.60 0.01 17 -0.039783804706166 0.070788723295973
8 10 0.60 0.01 18 -0.087924416344582 0.062098063755328
8 10 0.60 0.01 19 -0.134080511692332 0.057559036729789
8 10 0.60 0.01 20 -0.160613853249370 0.068343335979961
8 10 0.60 0.01 21 -0.178501667847709 0.058422759175708
8 10 0.60 0.01 22 -0.263304987128608 0.051482845513146
8 10 0.60 0.01 23 -0.285747653120446 0.063250404530283
8 10 0.60 0.01 24 -0.220434571361164 0.052936886638904
8 10 0.60 0.01 25 -0.346488299350285 0.056071319324448
8 10 0.60 0.01 26 -0.412710336889073 0.064498131066217
8 10 0.60 0.01 27 -0.447043269930563 0.067836529553228
8 10 0.60 0.01 28 -0.340646758251751 0.059759886977993
8 10 0.60 0.01 29 -0.320636819849311 0.061490848951610
8 10 0.60 0.01 30 -0.436630423425564 0.048065320561683
8 10 0.60 0.01 31 -0.380597066121882 0.039352033331551
8 10 0.60 0.01 32 0.008730316831525 0.052627869687356
