#Ls   Lt  mu  ma  nfluxes AxialCurrent Err
24 16 0.45 0.001 0 2.6361499317430048e-05 0.0004353597355238088
24 16 0.45 0.001 1 0.011046958193002478 0.0005039997571293414
24 16 0.45 0.001 2 0.016361126750501352 0.0005139745706082362
24 16 0.45 0.001 3 0.01525624289675887 0.0004531756047315504
24 16 0.45 0.001 4 0.011544109762420469 0.0004783209014454572
24 16 0.45 0.001 5 0.00516430684152383 0.0004789357155914854
24 16 0.45 0.001 6 -0.01981330865642044 0.0007713094569215548
24 16 0.45 0.001 7 -0.0034124469440189402 0.00042881693552578764
24 16 0.45 0.001 8 -0.0009358473592785599 0.0005129922997611466
24 16 0.45 0.001 9 0.006777730406806051 0.0005113112109861143
24 16 0.45 0.001 10 0.01801319083901584 0.000551009282371999
24 16 0.45 0.001 11 0.03135893449339102 0.000507101941930544
24 16 0.45 0.001 12 0.04316711172002819 0.0004375860315584131
24 16 0.45 0.001 13 0.052335909243904064 0.0005322752921769109
24 16 0.45 0.001 14 0.05718901612907118 0.000637913618039764
24 16 0.45 0.001 15 0.05732109647979462 0.0006673352651880345
24 16 0.45 0.001 16 0.052465499044245266 0.0005842985345678348
24 16 0.45 0.001 17 0.047461887249959575 0.0007121484075723638
24 16 0.45 0.001 18 0.042483292834271075 0.0007050123498472032
24 16 0.45 0.001 19 0.039259455389285935 0.0006890169997953318
24 16 0.45 0.001 20 0.04115492540368154 0.000721582403214308
24 16 0.45 0.001 21 0.04792416009742287 0.0008046826910994146
24 16 0.45 0.001 22 0.05874844217595866 0.0007991727504335076
24 16 0.45 0.001 23 0.08607872844733487 0.0008371816208642092
24 16 0.45 0.001 24 0.08404242759596466 0.0007543312071150858
24 16 0.45 0.001 25 0.026278640167377004 0.0012974806854239576
24 16 0.45 0.001 26 0.1018944344452462 0.0008799542002282413
24 16 0.45 0.001 27 0.10503036966100719 0.0009024632438125813
24 16 0.45 0.001 28 0.10257967429829826 0.0009405635036703004
24 16 0.45 0.001 29 0.09900585786220308 0.0009949971246377286
24 16 0.45 0.001 30 0.09384283082805667 0.0009189515742621705
24 16 0.45 0.001 31 0.09162593842878941 0.0010798779019852908
24 16 0.45 0.001 32 0.09406747332617822 0.0010731525261546506
24 16 0.45 0.001 33 0.10132649852006244 0.0011052872766554032
24 16 0.45 0.001 34 0.11143398831709392 0.0010517006134859058
24 16 0.45 0.001 35 0.11944261146480609 0.0011249726331869678
24 16 0.45 0.001 36 0.13659298193889502 0.0009515914071798802
24 16 0.45 0.001 37 0.14909567160876905 0.0010277587319683554
24 16 0.45 0.001 38 0.15749252463654162 0.0009854031928113846
24 16 0.45 0.001 39 0.16073164819508307 0.0010567201618881977
24 16 0.45 0.001 40 0.1591760840203581 0.0009527081796017965
24 16 0.45 0.001 41 0.15487120694309264 0.0009731692562987549
24 16 0.45 0.001 42 0.1490028643284015 0.0009796494733694035
24 16 0.45 0.001 43 0.14438821321626455 0.0010995051251528544
24 16 0.45 0.001 44 0.14026657567562523 0.0011049526565902125
24 16 0.45 0.001 45 0.1419479808032983 0.001107151985684285
24 16 0.45 0.001 46 0.17180282709748582 0.0010757620952859142
24 16 0.45 0.001 47 0.15007809254802823 0.001147905039442956
24 16 0.45 0.001 48 0.16029673019998597 0.0011119591869079481
24 16 0.45 0.001 49 nan nan
24 16 0.45 0.001 50 0.17794203300621494 0.0010846647232284844
