#Ls   Lt  mu  ma  nfluxes AxialCurrent Err
24 12 0.60 0.001 0 0.00037169051043450026 0.003477078185111201
24 12 0.60 0.001 1 0.015876882368968 0.002069568183906271
24 12 0.60 0.001 2 0.0321304614057245 0.003336393937870156
24 12 0.60 0.001 3 0.033109541748768255 0.0046099444202322105
24 12 0.60 0.001 4 0.0306720928174684 0.003586015253418872
24 12 0.60 0.001 5 0.021612946745579797 0.003419816399008252
24 12 0.60 0.001 6 0.01481934789260975 0.0019350734357158894
24 12 0.60 0.001 7 0.006908875268366499 0.0027992975870174343
24 12 0.60 0.001 8 0.00797274872821725 0.002499951974713581
24 12 0.60 0.001 9 0.013665341794053749 0.0015812954001999677
24 12 0.60 0.001 10 0.026708719381879752 0.0011139631229192602
24 12 0.60 0.001 11 0.04394827449902926 0.0018978908611490893
24 12 0.60 0.001 12 0.06141681195216819 0.0019790763897667733
24 12 0.60 0.001 13 0.0733244858486075 0.0017319523526082064
24 12 0.60 0.001 14 0.08461323371287327 0.0027850872519731454
24 12 0.60 0.001 15 0.09017508083388401 0.0031826896276443838
24 12 0.60 0.001 16 0.086993279547389 0.0008536523109046425
24 12 0.60 0.001 17 0.08137109364527366 0.0011633202951986433
24 12 0.60 0.001 18 0.07755297655710475 0.0019991533895005434
24 12 0.60 0.001 19 0.07119482937793233 0.0009971157302732193
24 12 0.60 0.001 20 0.07044526709094766 0.004485608784278508
24 12 0.60 0.001 21 0.07701889278744467 0.003159263566448563
24 12 0.60 0.001 22 0.08748760113379833 0.003939757637110581
24 12 0.60 0.001 23 0.12332113963733833 0.004317037396893128
24 12 0.60 0.001 24 0.124858374583225 0.00470207061971364
24 12 0.60 0.001 25 0.14210986009715934 0.008447477972833734
24 12 0.60 0.001 26 0.14960569411226501 0.005108030306902769
24 12 0.60 0.001 27 0.15274019229792066 0.0017755329473265065
24 12 0.60 0.001 28 0.15811363779524232 0.0023589126813826178
24 12 0.60 0.001 29 0.14874717916523 0.0013371853653089958
24 12 0.60 0.001 30 0.14258549038965804 0.0057121471456689525
24 12 0.60 0.001 31 0.1382019300150635 0.004162060757059494
24 12 0.60 0.001 32 0.138476623407322 0.006593592411304998
24 12 0.60 0.001 33 0.144978003905476 0.0028258448982489965
24 12 0.60 0.001 34 0.15470781905251 0.002223200369598999
24 12 0.60 0.001 35 0.157159757178084 0.007859505498892999
24 12 0.60 0.001 36 0.181831732786762 0.004239136457962692
24 12 0.60 0.001 37 0.193080979954007 0.007220507166947998
24 12 0.60 0.001 38 0.2064798882078655 0.001965910956223504
24 12 0.60 0.001 39 0.2078349832379905 0.003900732001807502
24 12 0.60 0.001 40 0.21128025508001802 5.313694457499685e-05
24 12 0.60 0.001 41 0.1997826514897385 0.002522205283224499
24 12 0.60 0.001 42 0.195090513557486 0.0012153073407946255
24 12 0.60 0.001 43 0.18345808673914 0.0017102711726739992
24 12 0.60 0.001 44 0.177941179175152 0.00030166318180299684
24 12 0.60 0.001 45 0.1826882923014255 0.0035030609846445062
24 12 0.60 0.001 46 0.211311929741907 0.0015439755626669993
24 12 0.60 0.001 47 0.1821666414533105 0.000912211566891502
24 12 0.60 0.001 48 0.1939575160684245 0.004321187503357498
24 12 0.60 0.001 49 0.20389082127084301 0.007020831748399999
24 12 0.60 0.001 50 0.21450755951556 0.007848126471626998
