#Ls   Lt  mu  ma  nfluxes AxialCurrent Err
24 12 0.20 0.001 0 0.000413453260681 0.000838943593529
24 12 0.20 0.001 1 -0.000632394020551 0.000964671455303
24 12 0.20 0.001 2 -0.000849923560080 0.000900253028464
24 12 0.20 0.001 3 -0.000730669559526 0.000893912116264
24 12 0.20 0.001 4 -0.000524960171028 0.000884784791127
24 12 0.20 0.001 5 -0.000373557732919 0.000851776246144
24 12 0.20 0.001 6 -0.000284766262277 0.000810656499359
24 12 0.20 0.001 7 -0.000194500999591 0.000748504773522
24 12 0.20 0.001 8 0.000057825818959 0.000738831399759
24 12 0.20 0.001 9 0.000053854277550 0.000821279383702
24 12 0.20 0.001 10 0.000353627207261 0.000695078667402
24 12 0.20 0.001 11 0.000466695635600 0.000650737281670
24 12 0.20 0.001 12 0.000917944756322 0.000695930869086
24 12 0.20 0.001 13 0.001016407362538 0.000692270565161
24 12 0.20 0.001 14 0.001196407182950 0.000676511459253
24 12 0.20 0.001 15 0.001569577095703 0.000720468783244
24 12 0.20 0.001 16 0.001989974724328 0.000755114730983
24 12 0.20 0.001 17 0.001853774849799 0.000729054574336
24 12 0.20 0.001 18 -0.000543989293224 0.000887829548310
24 12 0.20 0.001 19 -0.000490706317509 0.000862408262918
24 12 0.20 0.001 20 -0.000538668006356 0.000848608346557
24 12 0.20 0.001 21 0.002124344662560 0.000747122503838
24 12 0.20 0.001 22 -0.000352186998601 0.000876155266293
24 12 0.20 0.001 23 0.002251836567721 0.000739580768814
24 12 0.20 0.001 24 -0.000670963759834 0.000841619204204
24 12 0.20 0.001 25 0.001676119346071 0.000780860062820
24 12 0.20 0.001 26 -0.000745969943463 0.000802142056668
24 12 0.20 0.001 27 -0.000795422420768 0.000726815926276
24 12 0.20 0.001 28 0.001542647011638 0.000633642398629
24 12 0.20 0.001 29 -0.000965528568494 0.000726380824167
24 12 0.20 0.001 30 0.000947411142633 0.000585587457601
24 12 0.20 0.001 31 -0.000780616632262 0.000709444557778
24 12 0.20 0.001 32 0.000292466257582 0.000518982806437
24 12 0.20 0.001 33 0.000257693644295 0.000569677845701
24 12 0.20 0.001 34 -0.000688676309486 0.000706715850199
24 12 0.20 0.001 35 -0.000688656936210 0.000703290559090
24 12 0.20 0.001 36 -0.000357666564046 0.000570547150599
24 12 0.20 0.001 37 -0.000561513679127 0.000677578949395
24 12 0.20 0.001 38 -0.000643560344881 0.000696787033827
24 12 0.20 0.001 39 -0.000776017529321 0.000756412305598
24 12 0.20 0.001 40 -0.000626441047636 0.000751633135785
24 12 0.20 0.001 41 -0.000691317548994 0.000720057874399
24 12 0.20 0.001 42 -0.000905322973057 0.000579856367382
24 12 0.20 0.001 43 -0.000908744278872 0.000620081798040
24 12 0.20 0.001 44 -0.000587935459620 0.000718571031053
24 12 0.20 0.001 45 -0.000327553801967 0.000740160768672
24 12 0.20 0.001 46 -0.000730291595776 0.000654555631836
24 12 0.20 0.001 47 -0.000438437572576 0.000734255213364
24 12 0.20 0.001 48 -0.000931586890638 0.000654385317008
24 12 0.20 0.001 49 -0.000783466550680 0.000566030834705
24 12 0.20 0.001 50 -0.000421795310378 0.000617507267195
24 12 0.20 0.001 51 -0.000273904703539 0.000540381549530
24 12 0.20 0.001 52 -0.000530705685286 0.000688965667347
24 12 0.20 0.001 53 -0.000372557501272 0.000639143944771
24 12 0.20 0.001 54 -0.000226913552504 0.000621125901175
24 12 0.20 0.001 55 -0.000280715981013 0.000572406304996
24 12 0.20 0.001 56 -0.000031753915813 0.000538285696421
24 12 0.20 0.001 57 -0.000037885073814 0.000632530776044
24 12 0.20 0.001 58 -0.000034484601300 0.000618531116519
24 12 0.20 0.001 59 -0.000295929413525 0.000557207772828
24 12 0.20 0.001 60 0.000149111614605 0.000552224167739
24 12 0.20 0.001 61 0.000324538979054 0.000582194289366
24 12 0.20 0.001 62 -0.000190615001069 0.000586484168048
24 12 0.20 0.001 63 -0.000002238987451 0.000613217329690
24 12 0.20 0.001 64 0.000098937220168 0.000533257555843
24 12 0.20 0.001 65 0.000128825477581 0.000544211522455
24 12 0.20 0.001 66 0.000111826371613 0.000526070236662
24 12 0.20 0.001 67 0.000028587336152 0.000499900745171
24 12 0.20 0.001 68 0.000018504636946 0.000480617302459
24 12 0.20 0.001 69 -0.000039251327599 0.000508531914816
