#Starting calculation, 114 configurations, 0 offset, index file: /home/clusters/01/vasiliev/_sсratch/compute/SU3/configurations/24^3x6/beta_3.6562_m0.06703_muoverpit_0.275_b30/index.txt
#N_stochastic_estimator = 6
0	0.020350188530326
1	-0.009201040186443
2	0.045126545390760
3	-0.018522033802195
4	0.063530048886485
5	-0.048511910021592
6	-0.051270503497010
7	-0.008847656801225
8	-0.037520660596670
9	-0.100555806154564
10	-0.031921714077194
11	-0.054552174206840
12	0.096449034280015
13	-0.019738034725236
14	-0.012611761278647
15	-0.036812778861263
16	-0.055831905694973
17	-0.002089291963630
18	-0.069141618314374
19	-0.036146641990422
20	0.027924153232264
21	0.032462642242482
22	0.028969484473838
23	-0.011023766510956
24	-0.025802476651488
25	0.043500695236494
26	-0.053451688729748
27	0.076176917980636
28	-0.032620759825817
29	0.001284750326544
30	-0.094325128123221
31	0.020558258052149
32	0.036695401914041
33	0.064065915931821
34	0.037729119111928
35	-0.070924677756541
36	-0.045878714836620
37	-0.044007355045498
38	0.018580422764725
39	0.028154467263136
40	0.036975271059246
41	0.036812987168248
42	0.042842193279228
