#Starting calculation, 100 configurations, 0 offset, index file: /home/vasilievav15_2089/_scratch/compute/SU3/configurations/24^3x24/mu=0.05/ma=0.001/nfluxes=29/index.txt
#N_stochastic_estimator = 42
0	-0.115025665979255
1	-0.117037031773153
2	-0.081347227639077
3	-0.123005401440508
4	-0.087803499220258
5	-0.129684457241475
6	-0.129487087255422
7	-0.101952086357797
8	-0.080677478125585
9	-0.132375598349808
10	-0.125071931220374
11	-0.096743179514373
12	-0.140107029142707
13	-0.111335797995720
14	-0.094773552573066
15	-0.112225832781714
16	-0.120957255435268
17	-0.099820920069690
18	-0.100069634979107
19	-0.116212757097432
20	-0.116133626388511
21	-0.115450890574744
22	-0.080842177384947
23	-0.095021455031733
24	-0.116937569560946
25	-0.113012179223062
26	-0.084061445336039
27	-0.116859217816377
28	-0.111583485322292
29	-0.116781578850902
30	-0.091377680500139
31	-0.101220921928627
32	-0.123407268694830
33	-0.105264199815941
#	Axial curent on Z-axis direction
-0.1089313859006141 0.002705627249140136

#	Axial curent on Z-axis direction
-0.1089313859006141 0.002705627249140136

