#Starting calculation, 40 configurations, 0 offset, index file: /home/vasilievav15_2089/_scratch/compute/SU3/configurations/24^3x24/mu=0.05/ma=0.001/nfluxes=71/index.txt
#N_stochastic_estimator = 42
0	0.018077114440777
1	0.011449131724469
2	0.017713238389967
3	0.015973530675394
4	0.020635712755989
5	0.016789821375321
6	0.018262432109411
7	0.014813306767335
8	0.016694745190410
9	0.016283581164544
10	0.012020326702855
11	0.017618939024825
12	0.015720362878406
13	0.015600549517832
14	0.012216940261588
15	0.019179613439919
16	0.017638914508243
17	0.021575737651506
18	0.017028402678917
19	0.016609326479056
20	0.021015522512164
21	0.011369365687663
22	0.015600251444840
23	0.016380061552326
24	0.014695044354723
25	0.018700989376303
26	0.017227096327921
27	0.022044054594121
28	0.019331003715686
29	0.013837246745278
30	0.013238172363837
31	0.016544756667791
32	0.015564985359774
33	0.015361785812686
34	0.012583651005861
35	0.018837925522795
36	0.015494734895490
37	0.016302730781727
38	0.019811494660263
39	0.015436187612474
#Mean values:
#	Axial curent on Z-axis direction
0.016531969718262 0.000421623204316

#Ending calculation
