#Ls   Lt  mu  ma  nfluxes AxialCurrent Err
16 16 0.20 0.001 0 -0.011381296922593 0.023026689488284
16 16 0.20 0.001 1 3.380687299708350 0.017627758461962
16 16 0.20 0.001 2 5.593556048454608 0.020374210128597
16 16 0.20 0.001 3 6.187219559057399 0.019697527241051
16 16 0.20 0.001 4 5.500382451734469 0.019341558233582
16 16 0.20 0.001 5 4.431710089210374 0.021294545608918
16 16 0.20 0.001 6 nan nan
16 16 0.20 0.001 7 3.412684186430428 0.017840303310030
16 16 0.20 0.001 8 6.161765582251375 0.021785942993231
16 16 0.20 0.001 9 2.851326667439097 0.013741804881893
16 16 0.20 0.001 10 2.630298148575229 0.013947753138113
16 16 0.20 0.001 11 1.983787125785173 0.012907521266331
16 16 0.20 0.001 12 3.295188784109224 0.018092560581005
16 16 0.20 0.001 13 1.183951968609558 0.007465068007969
16 16 0.20 0.001 14 1.375455346004418 0.011385196384699
16 16 0.20 0.001 15 1.129218970578393 0.010256163878738
16 16 0.20 0.001 16 2.318549982545425 0.019872474779401
16 16 0.20 0.001 17 1.905810806404849 0.011499905375566
16 16 0.20 0.001 18 1.297332110875574 0.010931586296116
16 16 0.20 0.001 19 0.929237292335788 0.007420139335571
16 16 0.20 0.001 20 2.200595363299755 0.014763639668462
16 16 0.20 0.001 21 0.683986679530276 0.006942176725274
16 16 0.20 0.001 22 nan nan
16 16 0.20 0.001 23 0.514008071167079 0.008024401009145
16 16 0.20 0.001 24 2.732467666006791 0.019107199904872
16 16 0.20 0.001 25 0.595757408750280 0.009384401415750
16 16 0.20 0.001 26 0.605874934355513 0.006804041732021
16 16 0.20 0.001 27 0.365810081044444 0.007003010037649
16 16 0.20 0.001 28 0.972533904376328 0.011351280585627
16 16 0.20 0.001 29 0.469710833416251 0.007478325724020
16 16 0.20 0.001 30 nan nan
16 16 0.20 0.001 31 0.154128614558696 0.008512010597918
16 16 0.20 0.001 32 0.552667913224464 0.011460893896408
16 16 0.20 0.001 33 1.052299184218549 0.009028005853363
16 16 0.20 0.001 34 1.895679841913837 0.012195773316373
16 16 0.20 0.001 35 0.823331147658309 0.007854451830178
16 16 0.20 0.001 36 1.890558156601181 0.014011150911048
16 16 0.20 0.001 37 0.740001201001689 0.008677687776017
16 16 0.20 0.001 38 0.670831397211444 0.009328400649545
16 16 0.20 0.001 39 nan nan
16 16 0.20 0.001 40 1.961554978935074 0.020402408462739
16 16 0.20 0.001 41 0.342128117439276 0.006216074645800
16 16 0.20 0.001 42 0.432452378173252 0.007577061383460
16 16 0.20 0.001 43 0.433895853750415 0.004970762736706
16 16 0.20 0.001 44 nan nan
16 16 0.20 0.001 45 0.602325579341274 0.006853992537709
16 16 0.20 0.001 46 nan nan
16 16 0.20 0.001 47 0.168275651591827 0.004682365765230
16 16 0.20 0.001 48 0.732331841447067 0.011941800817525
16 16 0.20 0.001 49 0.450214754684355 0.006456936028433
16 16 0.20 0.001 50 0.432378576371428 0.008235607546127
16 16 0.20 0.001 51 0.244890923476612 0.003550043438509
16 16 0.20 0.001 52 nan nan
16 16 0.20 0.001 53 0.248952149667569 0.005425240833963
16 16 0.20 0.001 54 0.261744488731284 0.007024035324524
16 16 0.20 0.001 55 0.186260437891439 0.005295541171308
16 16 0.20 0.001 56 0.854952102966264 0.015929896614481
16 16 0.20 0.001 57 0.127003014633587 0.005273221057654
16 16 0.20 0.001 58 0.124036026276565 0.006890470399133
16 16 0.20 0.001 59 0.128668103727527 0.005252638276871
16 16 0.20 0.001 60 0.228503879684463 0.008927578868994
16 16 0.20 0.001 61 nan nan
16 16 0.20 0.001 62 nan nan
16 16 0.20 0.001 63 -0.013343941394719 0.004180811299908
16 16 0.20 0.001 64 0.042763668181753 0.012399518444233
16 16 0.20 0.001 65 0.033089082429922 0.006159115998601
16 16 0.20 0.001 66 0.064383868140693 0.005988502454285
16 16 0.20 0.001 67 -0.060669765748888 0.005269206247499
16 16 0.20 0.001 68 nan nan
16 16 0.20 0.001 69 -0.121829672880983 0.004452470758075
16 16 0.20 0.001 70 -0.129996553893005 0.008069099291956
16 16 0.20 0.001 71 -0.124261776564168 0.004770809272079
16 16 0.20 0.001 72 -0.842130604612549 0.015840966464963
16 16 0.20 0.001 73 nan nan
16 16 0.20 0.001 74 nan nan
16 16 0.20 0.001 75 -0.261198545806787 0.005126177156635
16 16 0.20 0.001 76 -0.824375610928890 0.011632181977416
16 16 0.20 0.001 77 -0.222471029938230 0.005695408797381
16 16 0.20 0.001 78 -0.436101561599981 0.008127660587013
16 16 0.20 0.001 79 nan nan
16 16 0.20 0.001 80 -0.746177506073259 0.009581049237191
16 16 0.20 0.001 81 -0.181054982616967 0.007557191753006
16 16 0.20 0.001 82 -0.485029520092440 0.007654470391386
16 16 0.20 0.001 83 -0.617423243790855 0.006805699409930
16 16 0.20 0.001 84 -1.417416108284176 0.012247198730855
16 16 0.20 0.001 85 nan nan
16 16 0.20 0.001 86 -0.412743434289891 0.007780461522285
16 16 0.20 0.001 87 -0.348080745950888 0.007355635264884
16 16 0.20 0.001 88 -1.948034289471060 0.015910624555772
16 16 0.20 0.001 89 -0.384650448625061 0.005464696770495
16 16 0.20 0.001 90 -0.693467802144530 0.007734800288988
16 16 0.20 0.001 91 -0.765790813631990 0.006282138415360
16 16 0.20 0.001 92 -1.890811733057166 0.009885865951445
16 16 0.20 0.001 93 -0.827172614288338 0.006823012962051
16 16 0.20 0.001 94 -1.882418332446128 0.011567738936392
16 16 0.20 0.001 95 nan nan
16 16 0.20 0.001 96 -0.541697098320058 0.007451171533653
16 16 0.20 0.001 97 -0.178730016102308 0.007877186358578
16 16 0.20 0.001 98 -0.356126496228626 0.011662540840819
16 16 0.20 0.001 99 -0.485180504796087 0.007898062353158
16 16 0.20 0.001 100 -0.985117676697511 0.012073649078961
16 16 0.20 0.001 101 nan nan
16 16 0.20 0.001 102 -0.633440220742614 0.009312960201268
16 16 0.20 0.001 103 -0.596508770942568 0.009166514733005
16 16 0.20 0.001 104 -2.749567939813665 0.020924191551631
16 16 0.20 0.001 105 -0.513417497321855 0.006046890558920
16 16 0.20 0.001 106 -0.991794939415820 0.009744726911216
16 16 0.20 0.001 107 -0.721242600992912 0.006895013133453
16 16 0.20 0.001 108 -2.205841489027589 0.015302100887325
