#Ls   Lt  mu  ma  nfluxes AxialCurrent Err
10 8 0.60 0.001 0 0.001749180897840 0.047522630999363
10 8 0.60 0.001 1 0.415384876872554 0.038138671663433
10 8 0.60 0.001 2 0.523831812336141 0.036062042239547
10 8 0.60 0.001 3 0.406416561704658 0.056902359738782
10 8 0.60 0.001 4 0.361725125046802 0.057100659106580
10 8 0.60 0.001 5 0.504877091477391 0.059914274399292
10 8 0.60 0.001 6 0.646027172053936 0.073894553607245
10 8 0.60 0.001 7 0.636900238976570 0.076557122787896
10 8 0.60 0.001 8 0.489208350752346 0.070889337485295
10 8 0.60 0.001 9 0.508792884459887 0.073321433769584
10 8 0.60 0.001 10 0.378954121149627 0.076544498571845
10 8 0.60 0.001 11 0.356668707594660 0.076776048197078
10 8 0.60 0.001 12 0.314847728933224 0.052862169963366
10 8 0.60 0.001 13 0.294350547185733 0.040636794732558
10 8 0.60 0.001 14 0.256407453993732 0.076831854003602
10 8 0.60 0.001 15 0.312451202357511 0.083396122446929
10 8 0.60 0.001 16 0.297401580261288 0.066953883197875
10 8 0.60 0.001 17 0.271596912410023 0.046951499435353
10 8 0.60 0.001 18 0.261560614210765 0.067568630338042
10 8 0.60 0.001 19 0.184143836890341 0.052028105015427
10 8 0.60 0.001 20 0.163132244913748 0.082627366041451
10 8 0.60 0.001 21 0.130914362106649 0.077240293886443
10 8 0.60 0.001 22 0.098301597825170 0.074029001581044
10 8 0.60 0.001 23 0.076667018286963 0.064439874392755
10 8 0.60 0.001 24 0.019506650609835 0.076051163152955
10 8 0.60 0.001 25 0.003858274113601 0.122296183826982
10 8 0.60 0.001 26 -0.040011999110840 0.100576411266029
10 8 0.60 0.001 27 -0.075150524564084 0.075975815218484
10 8 0.60 0.001 28 -0.102135862701093 0.086224522778786
10 8 0.60 0.001 29 -0.139890104661834 0.079405369952078
10 8 0.60 0.001 30 -0.175071304562789 0.085306544818718
10 8 0.60 0.001 31 -0.192295352702081 0.066790308829279
10 8 0.60 0.001 32 -0.282211501318512 0.070468358689422
