#Starting calculation, 100 configurations, 0 offset, index file: /home/vasilievav15_2089/_scratch/compute/SU3/configurations/24^3x16/mu=0.60/ma=0.001/nfluxes=23/index.txt
#N_stochastic_estimator = 42
0	1.122109782018907
1	0.401877242498576
2	1.137182636264784
3	1.027245478461770
4	1.928749384202261
5	-0.567903713483005
6	1.105565999984653
7	0.964647736129420
8	0.953896511490226
9	1.313620157985651
10	0.064004519883929
11	2.076943918398378
12	0.937760829225029
13	0.504425744723604
14	0.611748526670972
15	0.815617750306167
16	1.154963425121227
17	1.469136508690639
18	0.662480966849506
19	0.467542155639311
20	0.259844483437561
21	0.815787289719391
22	0.790985271985745
23	0.465401129365218
24	0.809706779956685
25	0.930602575491780
26	0.853105294058449
27	1.587919031557487
28	1.119776397484983
29	1.020341423269225
30	1.235170107374979
31	0.412527698017722
32	0.177082800238780
33	1.243175910947683
34	0.943434800614988
35	0.770680643497451
36	-0.110811166743807
37	1.076231631823705
38	1.482357656925338
39	0.683345804074201
40	0.842074073057484
41	0.925142676947627
42	-0.921488717822286
43	0.322823321584438
44	1.370029909727123
45	0.945261488330835
46	0.861627047675601
47	1.851304855694313
48	0.417591994760799
49	1.021789322051675
50	0.293251793979392
51	0.519981580806121
52	0.798408890217505
53	1.140423388865148
54	1.114980604015100
55	1.108047218826979
56	1.192298517322112
57	2.461971393635773
58	1.347968808137130
59	1.271676423811634
60	1.992259774192245
61	0.413155295253888
62	0.545095744558003
63	1.092123574072094
64	1.410572599812111
65	1.664178683386158
66	1.179395344276795
67	1.246424928631103
68	1.871616061375026
69	0.824469478616006
70	1.702470229445778
71	0.770252231701142
72	0.717412426032271
73	1.110162006408546
74	0.602413457920671
75	1.062334039332293
76	0.591292961721242
77	0.417427197313335
78	0.546776626955893
79	0.904562502565363
80	1.386092943809267
81	0.238363871607560
82	1.418000626560680
83	1.214570422116271
84	0.819440953613982
85	1.430269512814163
86	0.553502165197244
87	1.377909809424972
88	0.408893927977376
89	0.896403568987775
90	0.828106085133528
91	0.829997916694459
92	0.690793043106745
93	1.355809554308695
94	0.787641035639781
95	1.044740702758557
96	0.568024125094239
97	1.861282053231084
98	1.703774509648710
99	0.938568689863205
#Mean values:
#	Axial curent on Z-axis direction
0.946200263969423 0.548592839335527

#Ending calculation
