#Starting calculation, 100 configurations, 0 offset, index file: /home/vasilievav15_2089/_scratch/compute/SU3/configurations/8^3x8/mu=0.17/ma=0.001/nfluxes=28/index.txt
#N_stochastic_estimator = 142
0	0.342645844178728
1	0.256724682585106
2	0.319085711412365
3	0.348307054969792
4	0.334349069574148
5	0.303023077603711
6	0.306706873349161
7	0.292391617764590
8	0.307906464841083
9	0.286827439776476
10	0.409296155400382
11	0.233987038747496
12	0.330047089280305
13	0.267197536567870
14	0.317232562932690
15	0.374245049721481
16	0.356949264531178
17	0.272279967493532
18	0.375259457318715
19	0.282833332059102
20	0.377874717762998
21	0.372065812238065
22	0.364849764174705
23	0.232729200373419
24	0.331443249528503
25	0.216737691013119
26	0.199700228814567
27	0.345360604205843
28	0.239328763177485
29	0.326685630847865
30	0.311807942392935
31	0.303275130484150
32	0.323758028120157
33	0.296233269329042
34	0.304867224214074
35	0.316888558968504
36	0.275533081923172
37	0.403343729842995
38	0.335310963479945
39	0.310159696413572
40	0.289537805262623
41	0.396169105494031
42	0.400169554298978
43	0.334053941097357
44	0.208238371740357
45	0.337578326471425
46	0.308418137988580
47	0.293033070800530
48	0.380396421894291
49	0.317493691004661
50	0.317805267135213
51	0.350090582458182
52	0.310468900905836
53	0.348537528305351
54	0.335844022027692
55	0.358640579416578
56	0.294944021224591
57	0.268902388194333
58	0.324425988695510
59	0.320363662298553
60	0.295906249549079
61	0.486554218267519
62	0.264806020562402
63	0.341863447129431
64	0.304595041690430
65	0.231076570193627
66	0.302555458127966
67	0.278663752097842
68	0.308334265179718
69	0.356019202246167
70	0.301517232008031
71	0.289339329746465
72	0.368563143878447
73	0.306581741537554
74	0.319211420312938
75	0.278233053802593
76	0.336842738990381
77	0.359286437557503
78	0.276697978340396
79	0.325700472918816
80	0.287358310895866
81	0.229596976416943
82	0.303130452239318
83	0.316260169189826
84	0.240357508307936
85	0.258400797536834
86	0.329399288324340
87	0.355229405668761
88	0.260863640831873
89	0.311473153998405
90	0.246986116431041
91	0.262190087926369
92	0.301213197683904
93	0.357593859338536
94	0.299967984765619
95	0.273623900200088
96	0.347572697533657
97	0.272071405748464
98	0.348319665316680
99	0.356866252622688
#Mean values:
#	Axial curent on Z-axis direction
0.312911825892422 0.050881646591955

#Ending calculation
