#Ls   Lt  mu  ma  nfluxes AxialCurrent Err
24 16 0.15 0.001 0 -0.000884863500698 0.000872469932522
24 16 0.15 0.001 1 -0.000383339755504 0.000886795289531
24 16 0.15 0.001 2 -0.000460657524362 0.000887746892163
24 16 0.15 0.001 3 -0.200998820523574 0.001060477359047
24 16 0.15 0.001 4 -0.000576801922112 0.000843498975387
24 16 0.15 0.001 5 -0.000476655869079 0.000827631699111
24 16 0.15 0.001 6 -0.000490324384138 0.000784084380304
24 16 0.15 0.001 7 -0.001001247281664 0.000760714134056
24 16 0.15 0.001 8 -0.000849086900438 0.000719883324489
24 16 0.15 0.001 9 -0.000153102033192 0.000767409340778
24 16 0.15 0.001 10 -0.000219145097474 0.000733990243387
24 16 0.15 0.001 11 0.000063260060870 0.000737926217672
24 16 0.15 0.001 12 0.000072165909293 0.000728936892477
24 16 0.15 0.001 13 0.000141209217989 0.000719350340068
24 16 0.15 0.001 14 0.000247678109931 0.000729715527803
24 16 0.15 0.001 15 0.000384285481697 0.000698092418888
24 16 0.15 0.001 16 0.000251173928292 0.000657120834560
24 16 0.15 0.001 17 0.000442522024157 0.000666310432963
24 16 0.15 0.001 18 -0.000305893052077 0.000639527730607
24 16 0.15 0.001 19 0.000589976377318 0.000678914150276
24 16 0.15 0.001 20 0.000668858183378 0.000690989912215
24 16 0.15 0.001 21 0.000943442316722 0.000702938527411
24 16 0.15 0.001 22 -0.000308216555993 0.000627403141821
24 16 0.15 0.001 23 0.000686974126338 0.000715853553533
24 16 0.15 0.001 24 -0.000353711487968 0.000671890546789
24 16 0.15 0.001 25 0.000656813020216 0.000706137451868
24 16 0.15 0.001 26 0.000818229884194 0.000749024120765
24 16 0.15 0.001 27 0.000405507202497 0.000709874933992
24 16 0.15 0.001 28 0.000451680962238 0.000704236740008
24 16 0.15 0.001 29 -0.000369971576778 0.000647767339876
24 16 0.15 0.001 30 0.000302088571889 0.000689624449870
24 16 0.15 0.001 31 0.000362121874962 0.000717716037401
24 16 0.15 0.001 32 0.000284615166951 0.000677437859639
24 16 0.15 0.001 33 0.000085931684292 0.000684690947826
24 16 0.15 0.001 34 0.000210605549652 0.000692163963687
24 16 0.15 0.001 35 0.000096227318907 0.000625851096902
24 16 0.15 0.001 36 -0.000330156610096 0.000605210269970
24 16 0.15 0.001 37 0.000005229254691 0.000650036635776
24 16 0.15 0.001 38 0.000051826709921 0.000627533295072
24 16 0.15 0.001 39 -0.000192102690968 0.000614706266558
24 16 0.15 0.001 40 -0.000085492741315 0.000572526709107
24 16 0.15 0.001 41 0.000271715625273 0.000640384196370
24 16 0.15 0.001 42 0.000014032302423 0.000573785831607
24 16 0.15 0.001 43 0.000044026986102 0.000566527068092
24 16 0.15 0.001 44 0.000271550965172 0.000686671698494
24 16 0.15 0.001 45 0.000270999448901 0.000681314126777
24 16 0.15 0.001 46 0.000079645554230 0.000592382719838
24 16 0.15 0.001 47 0.000141940049812 0.000660850028536
24 16 0.15 0.001 48 -0.000096342126789 0.000714600691479
24 16 0.15 0.001 49 0.000199016110918 0.000694684497400
24 16 0.15 0.001 50 0.000073468741518 0.000592912125562
24 16 0.15 0.001 51 -0.000212092256555 0.000646591134058
24 16 0.15 0.001 52 -0.000110204059436 0.000662052818596
24 16 0.15 0.001 53 -0.000150322678503 0.000621553238520
24 16 0.15 0.001 54 -0.000162950377532 0.000599648056263
24 16 0.15 0.001 55 0.000432697497255 0.000628753874007
24 16 0.15 0.001 56 -0.000120646079562 0.000541899894661
24 16 0.15 0.001 57 0.000540839374516 0.000651704921622
24 16 0.15 0.001 58 0.000096448160240 0.000479929887350
24 16 0.15 0.001 59 0.000526199508613 0.000629073417568
24 16 0.15 0.001 60 -0.000415235331595 0.000451496071110
24 16 0.15 0.001 61 -0.000290874888999 0.000459027641568
24 16 0.15 0.001 62 -0.000140293408174 0.000454607069292
24 16 0.15 0.001 63 0.000659001192074 0.000600054695406
24 16 0.15 0.001 64 0.000039483538110 0.000412531187002
24 16 0.15 0.001 65 -0.000134431066710 0.000552795570069
24 16 0.15 0.001 66 0.000878836789165 0.000546388764821
24 16 0.15 0.001 67 0.001006427366181 0.000561343077615
