#Ls   Lt  mu  ma  nfluxes AxialCurrent Err
16 12 0.15 0.001 0 -0.000164643899785 0.001390985335104
16 12 0.15 0.001 1 nan nan
16 12 0.15 0.001 2 nan nan
16 12 0.15 0.001 3 -0.235765946700923 0.001538052406118
16 12 0.15 0.001 4 -0.220518217484903 0.001201658674492
16 12 0.15 0.001 5 -0.180501044353225 0.001121173506030
16 12 0.15 0.001 6 nan nan
16 12 0.15 0.001 7 -0.157094235250305 0.001096057063985
16 12 0.15 0.001 8 -0.197919539194393 0.001531862929532
16 12 0.15 0.001 9 nan nan
16 12 0.15 0.001 10 nan nan
16 12 0.15 0.001 11 -0.323819978292591 0.001655763488620
16 12 0.15 0.001 12 nan nan
16 12 0.15 0.001 13 -0.260726597030454 0.001590854759002
16 12 0.15 0.001 14 nan nan
16 12 0.15 0.001 15 nan nan
16 12 0.15 0.001 16 nan nan
16 12 0.15 0.001 17 nan nan
16 12 0.15 0.001 18 nan nan
16 12 0.15 0.001 19 -0.166454141241709 0.001241502054859
16 12 0.15 0.001 20 -0.154323055357129 0.001210237627894
16 12 0.15 0.001 21 -0.131385696434409 0.000941911663508
16 12 0.15 0.001 22 -0.105535071527026 0.001283782950582
16 12 0.15 0.001 23 -0.074871642777984 0.001261943827168
16 12 0.15 0.001 24 -0.067936824971064 0.001548915581005
16 12 0.15 0.001 25 -0.037753734157457 0.001465563445342
16 12 0.15 0.001 26 -0.032680520186948 0.001439758148026
16 12 0.15 0.001 27 -0.032463559729532 0.001238985987566
16 12 0.15 0.001 28 -0.017336516676191 0.001107496490960
16 12 0.15 0.001 29 0.002105350994820 0.001381222214784
16 12 0.15 0.001 30 0.028618781976656 0.001361067603919
16 12 0.15 0.001 31 0.031025149162590 0.001157337945596
16 12 0.15 0.001 32 0.021796039537476 0.001119729697564
16 12 0.15 0.001 33 0.010436576482255 0.000977762327990
16 12 0.15 0.001 34 -0.022236430890340 0.001140041703549
16 12 0.15 0.001 35 nan nan
16 12 0.15 0.001 36 -0.074568957734390 0.001055300119721
16 12 0.15 0.001 37 nan nan
16 12 0.15 0.001 38 nan nan
16 12 0.15 0.001 39 -0.050592929252271 0.001085328624840
16 12 0.15 0.001 40 -0.042495027158496 0.001232731610134
16 12 0.15 0.001 41 -0.016021508698853 0.001214727411153
16 12 0.15 0.001 42 0.002088351530287 0.000978934229708
16 12 0.15 0.001 43 0.002367998138673 0.001074719064681
16 12 0.15 0.001 44 -0.022884718764060 0.001089468959550
16 12 0.15 0.001 45 -0.040191056415046 0.001309915796426
16 12 0.15 0.001 46 -0.039479757500673 0.000961309341020
16 12 0.15 0.001 47 -0.022666079471607 0.000995592603154
16 12 0.15 0.001 48 -0.015560457454701 0.001127242640875
16 12 0.15 0.001 49 -0.015542618444590 0.001090666373692
16 12 0.15 0.001 50 -0.022470898722802 0.001138352053058
16 12 0.15 0.001 51 -0.015284164357174 0.001083624191910
16 12 0.15 0.001 52 -0.018266977642694 0.000916379651837
16 12 0.15 0.001 53 -0.020510690487960 0.000961334094999
16 12 0.15 0.001 54 -0.017327858781319 0.001024301569128
16 12 0.15 0.001 55 -0.015416119240296 0.001008615302236
16 12 0.15 0.001 56 -0.018849116988015 0.001026592493325
16 12 0.15 0.001 57 -0.009064430011339 0.000963306947539
16 12 0.15 0.001 58 -0.009625156822782 0.001137440000068
16 12 0.15 0.001 59 -0.009882190687993 0.001066874392478
16 12 0.15 0.001 60 -0.007725624204814 0.000959400153839
16 12 0.15 0.001 61 -0.008868473035018 0.000968118211944
16 12 0.15 0.001 62 -0.005214088682670 0.001021358696998
16 12 0.15 0.001 63 -0.003556878202909 0.000981362281134
16 12 0.15 0.001 64 0.002069386919290 0.001144009888433
16 12 0.15 0.001 65 0.001508326589409 0.001150856691562
16 12 0.15 0.001 66 0.003648423189544 0.000971308555434
16 12 0.15 0.001 67 0.004613676643064 0.001103062929460
16 12 0.15 0.001 68 0.007247289352953 0.001262538201682
16 12 0.15 0.001 69 0.012929315950173 0.000916218662318
16 12 0.15 0.001 70 0.010412890693597 0.000884189052139
16 12 0.15 0.001 71 0.012025846133452 0.000863690260028
16 12 0.15 0.001 72 0.018743599217405 0.000969450802340
16 12 0.15 0.001 73 0.010730126055082 0.000920755233600
16 12 0.15 0.001 74 nan nan
16 12 0.15 0.001 75 0.012171748027412 0.000916225816318
16 12 0.15 0.001 76 0.017072696249938 0.001063943822898
