#Ls   Lt  mu  ma  nfluxes AxialCurrent Err
12 12 0.70 0.001 0 -0.005674535437559 0.038214944398724
12 12 0.70 0.001 1 -0.166140657661348 0.047520997272666
12 12 0.70 0.001 2 -0.166933844925494 0.050732776405747
12 12 0.70 0.001 3 -0.290728518574821 0.068013747077852
12 12 0.70 0.001 4 -0.097589072971417 0.059340382427630
12 12 0.70 0.001 5 -0.069422903683808 0.091656339989178
12 12 0.70 0.001 6 -0.172350766885267 0.091639210310402
12 12 0.70 0.001 7 nan nan
12 12 0.70 0.001 8 -0.113622653729074 0.101315513639645
12 12 0.70 0.001 9 -0.018320775155587 0.079366665439643
12 12 0.70 0.001 10 0.006132305165526 0.121315333894040
12 12 0.70 0.001 11 0.057658015332583 0.082728480816067
12 12 0.70 0.001 12 0.055730780076997 0.094276129473984
12 12 0.70 0.001 13 0.013062345681362 0.104903866317166
12 12 0.70 0.001 14 0.171349421568183 0.092262514227230
12 12 0.70 0.001 15 0.162765755280578 0.114489198394425
12 12 0.70 0.001 16 0.161878089493294 0.114690399321717
12 12 0.70 0.001 17 0.187520522462482 0.093575603530031
12 12 0.70 0.001 18 0.183937195461963 0.096755115636631
12 12 0.70 0.001 19 0.154645406243290 0.078380450748475
12 12 0.70 0.001 20 0.106303725198300 0.108108543097202
12 12 0.70 0.001 21 0.079512143252431 0.091045908701297
12 12 0.70 0.001 22 nan nan
12 12 0.70 0.001 23 0.114433808595653 0.097369821915814
12 12 0.70 0.001 24 0.111270288427000 0.114493871610834
12 12 0.70 0.001 25 0.088013622859590 0.080653248274006
12 12 0.70 0.001 26 0.063961433330308 0.115878091793413
12 12 0.70 0.001 27 0.107181184059056 0.073494951926023
12 12 0.70 0.001 28 0.055469015394221 0.101575363134084
12 12 0.70 0.001 29 0.063910899641912 0.075569552661793
12 12 0.70 0.001 30 0.036570874088633 0.163753062962267
12 12 0.70 0.001 31 0.046243921150545 0.101707652975719
12 12 0.70 0.001 32 0.032383434586740 0.089764189124649
