#Nmc	Acc	Leapfrog N	dt	dH		Plaq (\theta^2)	Space plaq	Time plaq	PolyakovLoop		Chiral condensate	Quark density up	Current up
#Starting thermalisation. N_stochastic_estimator = 32
#Initial configuration: cold start.
							1.0000000000	1.0000000000	1.0000000000	1.000000000000000	0.009219736400242	-0.001785943501040	0.000045661983036
0	ACC	2	0.0e+00	0.000000000000000	1.0000000000	1.0000000000	1.0000000000	1.000000000000000	0.009237822487064	-0.001944474160561	-0.000153532985379
1	ACC	2	0.0e+00	0.000000000000000	1.0000000000	1.0000000000	1.0000000000	1.000000000000000	0.009245644566145	-0.002094627100934	-0.000284956603951
2	ACC	2	0.0e+00	0.000000000000000	1.0000000000	1.0000000000	1.0000000000	1.000000000000000	0.009244115284545	-0.001437317189734	0.000040519158189
3	ACC	2	0.0e+00	0.000000000000000	1.0000000000	1.0000000000	1.0000000000	1.000000000000000	0.009234752123800	-0.002069738316059	0.000202651794990
4	ACC	2	0.0e+00	0.000000000000000	1.0000000000	1.0000000000	1.0000000000	1.000000000000000	0.009224773429385	-0.001568048059550	0.000089301061487
5	ACC	2	0.0e+00	0.000000000000000	1.0000000000	1.0000000000	1.0000000000	1.000000000000000	0.009245560707933	-0.001804280741847	-0.000099269821246
6	ACC	2	0.0e+00	0.000000000000000	1.0000000000	1.0000000000	1.0000000000	1.000000000000000	0.009254609795023	-0.001770373719954	0.000007731058887
7	ACC	2	0.0e+00	0.000000000000000	1.0000000000	1.0000000000	1.0000000000	1.000000000000000	0.009250465712749	-0.002034421483361	0.000038740001394
8	ACC	2	0.0e+00	0.000000000000000	1.0000000000	1.0000000000	1.0000000000	1.000000000000000	0.009216864046552	-0.001935315227036	0.000034151358095
9	ACC	2	0.0e+00	0.000000000000000	1.0000000000	1.0000000000	1.0000000000	1.000000000000000	0.009274143038750	-0.001465967815746	0.000076630124404
#Initial leapfrog dt = 0.000000e+00
#Corrected leapfrog dt = 0.000000e+00
#Total acceptance = 1.000e+00
#Starting generation
0	ACC	2	0.0e+00	0.000000000000000	1.0000000000	1.0000000000	1.0000000000	1.000000000000000	0.000000000000000	0.009265224945804	-0.001566778210760
#Ending generation
#Total acceptance = 1.000e+00
