#Ls   Lt  mu  ma  nfluxes AxialCurrent Err
8 8 0.70 0.0001 0 -0.001303104002145301 0.005955083890864453
8 8 0.70 0.0001 1 0.43484505711937266 0.005558878481205754
8 8 0.70 0.0001 2 0.43027924153716396 0.006533066470928099
8 8 0.70 0.0001 3 0.34575878180369424 0.007969781895947246
8 8 0.70 0.0001 4 0.45134971244894506 0.0077080354873722175
8 8 0.70 0.0001 5 0.5544849437425274 0.008345955865676677
8 8 0.70 0.0001 6 0.4611555752052558 0.008268888040278114
8 8 0.70 0.0001 7 0.40989520278570096 0.007496359382230952
8 8 0.70 0.0001 8 0.2847973036128786 0.0068751802150321915
8 8 0.70 0.0001 9 0.3425832140808002 0.0073501847454706185
8 8 0.70 0.0001 10 0.3263220733328961 0.007981724876937312
8 8 0.70 0.0001 11 0.19741573229775777 0.006461267811506436
8 8 0.70 0.0001 12 0.18877144115996672 0.008800787301483348
8 8 0.70 0.0001 13 0.16108361752281009 0.007631130661953768
8 8 0.70 0.0001 14 0.12207061061399191 0.005344321545924571
8 8 0.70 0.0001 15 0.045114433782694696 0.007048422767658982
8 8 0.70 0.0001 16 -0.014363315384097282 0.008741127024547138
8 8 0.70 0.0001 17 -0.0637355210716333 0.008341986546264175
8 8 0.70 0.0001 18 -0.10890718775575586 0.008288570486046998
8 8 0.70 0.0001 19 -0.17248701129188376 0.0074569263935767415
8 8 0.70 0.0001 20 -0.18784970170936874 0.007303461640231788
8 8 0.70 0.0001 21 -0.22637158295088633 0.007228207625975182
8 8 0.70 0.0001 22 -0.33435245573511624 0.006621167109587566
8 8 0.70 0.0001 23 -0.3613037936678817 0.007030216824581651
8 8 0.70 0.0001 24 -0.26646567714609065 0.007561962722867313
8 8 0.70 0.0001 25 -0.41173339091166683 0.007706447951507973
8 8 0.70 0.0001 26 -0.49245481326149465 0.009635007526858214
8 8 0.70 0.0001 27 -0.5453621129062902 0.008746485782640262
8 8 0.70 0.0001 28 -0.4374080090878411 0.006262368536091253
8 8 0.70 0.0001 29 -0.3977157720418953 0.006749453946441611
8 8 0.70 0.0001 30 -0.518427096141334 0.006438590220747285
8 8 0.70 0.0001 31 -0.4745438436220415 0.006541830219723828
8 8 0.70 0.0001 32 -0.005026763823148761 0.0056061508436530865
