#Ls   Lt  mu  ma  nfluxes AxialCurrent Err
16 12 0.05 0.001 0 nan nan
16 12 0.05 0.001 1 -0.033175472078340 0.001175456946285
16 12 0.05 0.001 2 nan nan
16 12 0.05 0.001 3 nan nan
16 12 0.05 0.001 4 -0.084102011499002 0.001130614411538
16 12 0.05 0.001 5 nan nan
16 12 0.05 0.001 6 nan nan
16 12 0.05 0.001 7 -0.045468293817991 0.001172722748774
16 12 0.05 0.001 8 -0.046644841195616 0.001017807363238
16 12 0.05 0.001 9 nan nan
16 12 0.05 0.001 10 -0.084178767175536 0.001090394408812
16 12 0.05 0.001 11 nan nan
16 12 0.05 0.001 12 -0.102953206195124 0.001312680712023
16 12 0.05 0.001 13 nan nan
16 12 0.05 0.001 14 -0.074364327443563 0.001263259433535
16 12 0.05 0.001 15 -0.064383739094002 0.001064517378513
16 12 0.05 0.001 16 -0.048655964364792 0.001498357721878
16 12 0.05 0.001 17 nan nan
16 12 0.05 0.001 18 nan nan
16 12 0.05 0.001 19 nan nan
16 12 0.05 0.001 20 -0.061299823688750 0.001139269201179
16 12 0.05 0.001 21 -0.054701524472180 0.001159338953931
16 12 0.05 0.001 22 -0.041375574339354 0.001066807373438
16 12 0.05 0.001 23 nan nan
16 12 0.05 0.001 24 nan nan
16 12 0.05 0.001 25 -0.013940793716497 0.001225254516101
16 12 0.05 0.001 26 nan nan
16 12 0.05 0.001 27 -0.013277505152148 0.001406238355120
16 12 0.05 0.001 28 nan nan
16 12 0.05 0.001 29 -0.008679478077562 0.001090996761260
16 12 0.05 0.001 30 nan nan
16 12 0.05 0.001 31 nan nan
16 12 0.05 0.001 32 0.006122481220678 0.000880166210945
16 12 0.05 0.001 33 nan nan
16 12 0.05 0.001 34 -0.004036701834631 0.000780645282344
16 12 0.05 0.001 35 nan nan
16 12 0.05 0.001 36 nan nan
16 12 0.05 0.001 37 nan nan
16 12 0.05 0.001 38 -0.023375619608490 0.000758242269542
16 12 0.05 0.001 39 nan nan
16 12 0.05 0.001 40 -0.009111682449427 0.001050947036211
16 12 0.05 0.001 41 nan nan
16 12 0.05 0.001 42 nan nan
16 12 0.05 0.001 43 -0.001694565380728 0.000811451161354
16 12 0.05 0.001 44 -0.007071009811153 0.000893426329451
16 12 0.05 0.001 45 nan nan
16 12 0.05 0.001 46 nan nan
16 12 0.05 0.001 47 -0.008931375208506 0.000946007568590
16 12 0.05 0.001 48 -0.004634108945841 0.000960941760097
16 12 0.05 0.001 49 -0.003343497865705 0.000740012133231
16 12 0.05 0.001 50 nan nan
16 12 0.05 0.001 51 -0.005558264716113 0.000997688760600
16 12 0.05 0.001 52 nan nan
16 12 0.05 0.001 53 nan nan
16 12 0.05 0.001 54 nan nan
16 12 0.05 0.001 55 -0.004884236509548 0.000979751220768
16 12 0.05 0.001 56 nan nan
16 12 0.05 0.001 57 nan nan
16 12 0.05 0.001 58 -0.000588642711449 0.000867617302776
16 12 0.05 0.001 59 -0.003283980908584 0.000894558797097
16 12 0.05 0.001 60 -0.001825862425057 0.001165827004489
16 12 0.05 0.001 61 nan nan
16 12 0.05 0.001 62 -0.001910601039623 0.001033811648085
16 12 0.05 0.001 63 nan nan
16 12 0.05 0.001 64 nan nan
16 12 0.05 0.001 65 nan nan
16 12 0.05 0.001 66 0.001167046372124 0.000947737157623
16 12 0.05 0.001 67 nan nan
16 12 0.05 0.001 68 nan nan
16 12 0.05 0.001 69 nan nan
16 12 0.05 0.001 70 nan nan
16 12 0.05 0.001 71 0.005363921564192 0.000872035361646
16 12 0.05 0.001 72 0.004853528137950 0.001254501959759
16 12 0.05 0.001 73 0.001451382557942 0.000871148293259
16 12 0.05 0.001 74 0.002172143827014 0.001056243895830
16 12 0.05 0.001 75 0.001397862204423 0.000831353279276
16 12 0.05 0.001 76 0.004289694875048 0.000920571038869
16 12 0.05 0.001 77 0.008246144028555 0.000990908732184
