#Ls   Lt  mu  ma  nfluxes AxialCurrent Err
8 10 0.10 0.0001 0 0.015279645778837 0.050312591690092
8 10 0.10 0.0001 1 -0.321736085587605 0.064294169195396
8 10 0.10 0.0001 2 -0.361693992669473 0.069367858251203
8 10 0.10 0.0001 3 -0.251829741428885 0.088765052552568
8 10 0.10 0.0001 4 -0.213609579732115 0.103028772388529
8 10 0.10 0.0001 5 -0.178878174534976 0.086208965766778
8 10 0.10 0.0001 6 -0.142016058260046 0.090791460066126
8 10 0.10 0.0001 7 -0.063891242895841 0.084132925474095
8 10 0.10 0.0001 8 -0.041776020361467 0.098569084291778
8 10 0.10 0.0001 9 -0.106680989682689 0.066558485383502
8 10 0.10 0.0001 10 -0.083330390280660 0.079500809838050
8 10 0.10 0.0001 11 -0.044537077987773 0.075843462631019
8 10 0.10 0.0001 12 -0.067561015229739 0.152199309904491
8 10 0.10 0.0001 13 -0.038855644538813 0.074237250125981
8 10 0.10 0.0001 14 -0.003142674697802 0.093861319223399
8 10 0.10 0.0001 15 -0.014232420023208 0.092300331237943
8 10 0.10 0.0001 16 0.028109704024350 0.126557061005101
8 10 0.10 0.0001 17 0.018485770078471 0.079636120828887
8 10 0.10 0.0001 18 -0.001499876818882 0.092134560444684
8 10 0.10 0.0001 19 0.047593830170370 0.087112712374474
8 10 0.10 0.0001 20 0.075238078014984 0.105595225053727
8 10 0.10 0.0001 21 0.013931956187385 0.066180539917749
8 10 0.10 0.0001 22 0.065855188322748 0.084207196144991
8 10 0.10 0.0001 23 0.100555479720871 0.082664749047733
8 10 0.10 0.0001 24 0.034147015035140 0.080988772856013
8 10 0.10 0.0001 25 0.068309078757068 0.085906842793191
8 10 0.10 0.0001 26 0.085273670278585 0.103122635958626
8 10 0.10 0.0001 27 0.187897631318605 0.106185055967394
8 10 0.10 0.0001 28 0.221808162359418 0.074774381880554
8 10 0.10 0.0001 29 0.156877000722636 0.069923074617375
8 10 0.10 0.0001 30 0.183372780142530 0.062814762566035
8 10 0.10 0.0001 31 0.226165999954349 0.054975191870817
8 10 0.10 0.0001 32 -0.002015962517449 0.061021703235066
