#Ls   Lt  mu  ma  nfluxes AxialCurrent Err
16 16 0.15 0.001 0 -0.001664743047903 0.002336088119576
16 16 0.15 0.001 1 -0.000279821357976 0.001695797825016
16 16 0.15 0.001 2 -0.000820041718744 0.001943019635674
16 16 0.15 0.001 3 -0.001542344277436 0.002089927202986
16 16 0.15 0.001 4 -0.000453659920973 0.001961679438999
16 16 0.15 0.001 5 -0.000346513007085 0.001322323502130
16 16 0.15 0.001 6 -0.001721309258245 0.001757869224178
16 16 0.15 0.001 7 -0.000360829505323 0.001425609815184
16 16 0.15 0.001 8 -0.000238946322539 0.001249957351694
16 16 0.15 0.001 9 -0.000727061666260 0.001347727343299
16 16 0.15 0.001 10 -0.002943888128307 0.001308490276613
16 16 0.15 0.001 11 -0.001503442666547 0.001397763684792
16 16 0.15 0.001 12 -0.003801299530447 0.001411448518613
16 16 0.15 0.001 13 0.000974018521489 0.001387794120400
16 16 0.15 0.001 14 -0.000941598848020 0.001035841629339
16 16 0.15 0.001 15 -0.000345018085993 0.001292240937278
16 16 0.15 0.001 16 -0.001416610338627 0.001439085852186
16 16 0.15 0.001 17 -0.000350599283563 0.001401879776952
16 16 0.15 0.001 18 -0.000017017185939 0.001113621267497
16 16 0.15 0.001 19 -0.000887095232915 0.001233147277363
16 16 0.15 0.001 20 0.000408667269225 0.001266546352691
16 16 0.15 0.001 21 0.000652327423853 0.001223512106079
16 16 0.15 0.001 22 0.001065539908038 0.001258767702021
16 16 0.15 0.001 23 -0.000602646358871 0.001158719505224
16 16 0.15 0.001 24 -0.001696538670049 0.001227190995977
16 16 0.15 0.001 25 0.000365637745059 0.001273141671157
16 16 0.15 0.001 26 0.000659103123137 0.001208435125275
16 16 0.15 0.001 27 0.000419146051453 0.001218774828711
16 16 0.15 0.001 28 -0.049901000824643 0.001627503683463
16 16 0.15 0.001 29 -0.001842345007671 0.001085863103336
16 16 0.15 0.001 30 -0.001152232424112 0.001212741256527
16 16 0.15 0.001 31 -0.001074934364932 0.001400330612563
16 16 0.15 0.001 32 -0.002413326648427 0.001210154641299
16 16 0.15 0.001 33 -0.001039382212320 0.000994799183538
16 16 0.15 0.001 34 -0.000077043679883 0.000989288729274
16 16 0.15 0.001 35 -0.000021540975670 0.000985138845062
16 16 0.15 0.001 36 -0.000390145914378 0.000966878302628
16 16 0.15 0.001 37 -0.002092155778058 0.001085828334757
16 16 0.15 0.001 38 -0.001955075444262 0.001119083209913
16 16 0.15 0.001 39 -0.001421568117847 0.000931398994682
16 16 0.15 0.001 40 0.000681711451645 0.000846791851237
16 16 0.15 0.001 41 -0.000453065938648 0.000818753842557
16 16 0.15 0.001 42 -0.000708728866760 0.000797210129344
16 16 0.15 0.001 43 -0.000532907805119 0.000820498869172
16 16 0.15 0.001 44 -0.000504043481052 0.000863819148845
16 16 0.15 0.001 45 -0.000752333177590 0.000719128378001
16 16 0.15 0.001 46 -0.000297681543715 0.000755098673472
16 16 0.15 0.001 47 -0.000072148991395 0.000799950604986
16 16 0.15 0.001 48 0.000331911998846 0.000741155958628
16 16 0.15 0.001 49 -0.000391283928887 0.000726294258554
16 16 0.15 0.001 50 -0.000335652238047 0.000734401353245
16 16 0.15 0.001 51 -0.000305225933328 0.000618355537591
16 16 0.15 0.001 52 -0.000760019693270 0.000695992760081
16 16 0.15 0.001 53 0.000028644500230 0.000652408233709
16 16 0.15 0.001 54 -0.000292620255575 0.000700915941907
16 16 0.15 0.001 55 0.000361875091585 0.000671609651892
16 16 0.15 0.001 56 0.000504904607107 0.000674920622757
16 16 0.15 0.001 57 -0.000214722071998 0.000666776589692
16 16 0.15 0.001 58 -0.000441535112623 0.000636705531798
16 16 0.15 0.001 59 -0.000635386453754 0.000609558876976
16 16 0.15 0.001 60 -0.000454223911839 0.000533934028311
16 16 0.15 0.001 61 -0.000568338469399 0.000576686286524
16 16 0.15 0.001 62 -0.000577748584443 0.000584428650456
16 16 0.15 0.001 63 -0.000561842815062 0.000613403107248
16 16 0.15 0.001 64 0.000560307692154 0.000522580850658
16 16 0.15 0.001 65 0.000875885357549 0.000600672217767
16 16 0.15 0.001 66 -0.000278006542144 0.000607857951533
16 16 0.15 0.001 67 -0.000423906911502 0.000513855486767
16 16 0.15 0.001 68 0.000927415277285 0.000540913981375
16 16 0.15 0.001 69 0.000355615416015 0.000673115713819
16 16 0.15 0.001 70 0.001279221264578 0.000551911862018
16 16 0.15 0.001 71 0.001335662188057 0.000625624820365
16 16 0.15 0.001 72 0.000810673010058 0.000812373379126
16 16 0.15 0.001 73 0.000150539090566 0.000675654420538
16 16 0.15 0.001 74 0.000248292100316 0.000546399666418
16 16 0.15 0.001 75 0.000173850727751 0.000643833672895
16 16 0.15 0.001 76 0.000385418697429 0.000675269331567
16 16 0.15 0.001 77 0.000444697913321 0.000714582741956
16 16 0.15 0.001 78 0.000313338721023 0.000733605397205
16 16 0.15 0.001 79 0.000629006572314 0.000801512927470
16 16 0.15 0.001 80 -0.001554569836352 0.000863606668913
16 16 0.15 0.001 81 0.000693163564379 0.000742671482382
16 16 0.15 0.001 82 0.000178559654345 0.000860430388018
16 16 0.15 0.001 83 0.000114239687597 0.000737788131081
16 16 0.15 0.001 84 0.000099316568023 0.000779490704777
16 16 0.15 0.001 85 -0.000087698478155 0.000703156362910
16 16 0.15 0.001 86 -0.000304391763366 0.000765629710351
16 16 0.15 0.001 87 -0.001019078878504 0.000823821323008
16 16 0.15 0.001 88 -0.000994780517358 0.000724731006118
16 16 0.15 0.001 89 -0.001042299863679 0.000802701770528
16 16 0.15 0.001 90 -0.000978027585549 0.000874986452308
16 16 0.15 0.001 91 -0.000457216139031 0.000850791093491
16 16 0.15 0.001 92 -0.000492904706710 0.000874880287698
16 16 0.15 0.001 93 -0.001477271866828 0.000989600412551
16 16 0.15 0.001 94 -0.000964686006365 0.001146389581475
16 16 0.15 0.001 95 -0.001068224280654 0.001125027207093
16 16 0.15 0.001 96 -0.000466386044527 0.001276440821377
16 16 0.15 0.001 97 -0.000777252900969 0.001304907787211
16 16 0.15 0.001 98 -0.000384667892114 0.001242730451504
16 16 0.15 0.001 99 0.000271326879601 0.001147893342483
16 16 0.15 0.001 100 0.000382723751479 0.001166778132057
16 16 0.15 0.001 101 0.000621931293699 0.001216171130008
16 16 0.15 0.001 102 0.000409262804408 0.001206440416566
16 16 0.15 0.001 103 0.000397576959363 0.001206274150208
16 16 0.15 0.001 104 0.000661054414794 0.001288495120336
16 16 0.15 0.001 105 0.000380592815855 0.001221700828973
16 16 0.15 0.001 106 0.001820148193909 0.001217711019853
16 16 0.15 0.001 107 0.001476010099649 0.001190660333096
16 16 0.15 0.001 108 -0.000327265096673 0.001331975445825
16 16 0.15 0.001 109 -0.000111653284855 0.001228459964924
16 16 0.15 0.001 110 -0.000700998861144 0.001380966819789
16 16 0.15 0.001 111 -0.000354494946378 0.001219174222524
16 16 0.15 0.001 112 -0.000576356473562 0.001324782734254
16 16 0.15 0.001 113 -0.002270352113782 0.001539684392322
16 16 0.15 0.001 114 -0.000613446004680 0.001307318885451
16 16 0.15 0.001 115 -0.000768296793310 0.001332022996413
16 16 0.15 0.001 116 -0.000502926863519 0.001405547492416
16 16 0.15 0.001 117 -0.001075510369280 0.001387194566584
16 16 0.15 0.001 118 -0.003430539821257 0.001468912946623
16 16 0.15 0.001 119 -0.000952613199640 0.001535025580554
16 16 0.15 0.001 120 -0.001386890008586 0.001577624657353
16 16 0.15 0.001 121 -0.000598854424475 0.001489593323113
16 16 0.15 0.001 122 -0.000189163351993 0.001442012117529
16 16 0.15 0.001 123 -0.003772666015229 0.001532352859495
16 16 0.15 0.001 124 0.000213320779547 0.001615021925717
16 16 0.15 0.001 125 -0.000948290747818 0.001857929832128
16 16 0.15 0.001 126 -0.002080790682647 0.001586179804016
16 16 0.15 0.001 127 -0.001119694727950 0.001534468378610
16 16 0.15 0.001 128 -0.000159698044549 0.001560301877286
16 16 0.15 0.001 129 nan nan
16 16 0.15 0.001 130 nan nan
16 16 0.15 0.001 131 nan nan
16 16 0.15 0.001 132 nan nan
16 16 0.15 0.001 133 nan nan
16 16 0.15 0.001 134 nan nan
16 16 0.15 0.001 135 nan nan
16 16 0.15 0.001 136 nan nan
16 16 0.15 0.001 137 nan nan
16 16 0.15 0.001 138 nan nan
16 16 0.15 0.001 139 nan nan
16 16 0.15 0.001 140 nan nan
16 16 0.15 0.001 141 nan nan
16 16 0.15 0.001 142 nan nan
16 16 0.15 0.001 143 nan nan
16 16 0.15 0.001 144 nan nan
16 16 0.15 0.001 145 nan nan
16 16 0.15 0.001 146 nan nan
16 16 0.15 0.001 147 nan nan
16 16 0.15 0.001 148 nan nan
16 16 0.15 0.001 149 nan nan
16 16 0.15 0.001 150 nan nan
16 16 0.15 0.001 151 nan nan
16 16 0.15 0.001 152 nan nan
16 16 0.15 0.001 153 nan nan
16 16 0.15 0.001 154 nan nan
16 16 0.15 0.001 155 nan nan
16 16 0.15 0.001 156 nan nan
16 16 0.15 0.001 157 nan nan
16 16 0.15 0.001 158 nan nan
16 16 0.15 0.001 159 nan nan
16 16 0.15 0.001 160 nan nan
16 16 0.15 0.001 161 nan nan
16 16 0.15 0.001 162 nan nan
16 16 0.15 0.001 163 nan nan
16 16 0.15 0.001 164 nan nan
16 16 0.15 0.001 165 nan nan
16 16 0.15 0.001 166 nan nan
16 16 0.15 0.001 167 nan nan
16 16 0.15 0.001 168 nan nan
16 16 0.15 0.001 169 nan nan
16 16 0.15 0.001 170 nan nan
16 16 0.15 0.001 171 nan nan
16 16 0.15 0.001 172 nan nan
16 16 0.15 0.001 173 nan nan
16 16 0.15 0.001 174 nan nan
16 16 0.15 0.001 175 nan nan
16 16 0.15 0.001 176 nan nan
16 16 0.15 0.001 177 nan nan
16 16 0.15 0.001 178 nan nan
16 16 0.15 0.001 179 nan nan
16 16 0.15 0.001 180 nan nan
16 16 0.15 0.001 181 nan nan
16 16 0.15 0.001 182 nan nan
16 16 0.15 0.001 183 nan nan
16 16 0.15 0.001 184 nan nan
16 16 0.15 0.001 185 nan nan
16 16 0.15 0.001 186 nan nan
16 16 0.15 0.001 187 nan nan
16 16 0.15 0.001 188 nan nan
16 16 0.15 0.001 189 nan nan
16 16 0.15 0.001 190 nan nan
16 16 0.15 0.001 191 nan nan
16 16 0.15 0.001 192 nan nan
16 16 0.15 0.001 193 nan nan
16 16 0.15 0.001 194 nan nan
16 16 0.15 0.001 195 nan nan
16 16 0.15 0.001 196 nan nan
16 16 0.15 0.001 197 nan nan
16 16 0.15 0.001 198 nan nan
16 16 0.15 0.001 199 nan nan
16 16 0.15 0.001 200 nan nan
16 16 0.15 0.001 201 nan nan
16 16 0.15 0.001 202 nan nan
16 16 0.15 0.001 203 nan nan
16 16 0.15 0.001 204 nan nan
16 16 0.15 0.001 205 nan nan
16 16 0.15 0.001 206 nan nan
16 16 0.15 0.001 207 nan nan
16 16 0.15 0.001 208 nan nan
16 16 0.15 0.001 209 nan nan
16 16 0.15 0.001 210 nan nan
16 16 0.15 0.001 211 nan nan
16 16 0.15 0.001 212 nan nan
16 16 0.15 0.001 213 nan nan
16 16 0.15 0.001 214 nan nan
16 16 0.15 0.001 215 nan nan
16 16 0.15 0.001 216 nan nan
16 16 0.15 0.001 217 nan nan
16 16 0.15 0.001 218 nan nan
16 16 0.15 0.001 219 nan nan
16 16 0.15 0.001 220 nan nan
16 16 0.15 0.001 221 nan nan
16 16 0.15 0.001 222 nan nan
16 16 0.15 0.001 223 nan nan
16 16 0.15 0.001 224 nan nan
16 16 0.15 0.001 225 nan nan
16 16 0.15 0.001 226 nan nan
16 16 0.15 0.001 227 nan nan
16 16 0.15 0.001 228 nan nan
16 16 0.15 0.001 229 nan nan
16 16 0.15 0.001 230 nan nan
16 16 0.15 0.001 231 nan nan
16 16 0.15 0.001 232 nan nan
16 16 0.15 0.001 233 nan nan
16 16 0.15 0.001 234 nan nan
16 16 0.15 0.001 235 nan nan
16 16 0.15 0.001 236 nan nan
16 16 0.15 0.001 237 nan nan
16 16 0.15 0.001 238 nan nan
16 16 0.15 0.001 239 nan nan
16 16 0.15 0.001 240 nan nan
16 16 0.15 0.001 241 nan nan
16 16 0.15 0.001 242 nan nan
16 16 0.15 0.001 243 nan nan
16 16 0.15 0.001 244 nan nan
16 16 0.15 0.001 245 nan nan
16 16 0.15 0.001 246 nan nan
16 16 0.15 0.001 247 nan nan
16 16 0.15 0.001 248 nan nan
16 16 0.15 0.001 249 nan nan
16 16 0.15 0.001 250 nan nan
16 16 0.15 0.001 251 nan nan
16 16 0.15 0.001 252 nan nan
16 16 0.15 0.001 253 nan nan
16 16 0.15 0.001 254 nan nan
16 16 0.15 0.001 255 nan nan
16 16 0.15 0.001 256 nan nan
16 16 0.15 0.001 257 nan nan
16 16 0.15 0.001 258 nan nan
16 16 0.15 0.001 259 nan nan
16 16 0.15 0.001 260 nan nan
16 16 0.15 0.001 261 nan nan
16 16 0.15 0.001 262 nan nan
16 16 0.15 0.001 263 nan nan
16 16 0.15 0.001 264 nan nan
16 16 0.15 0.001 265 nan nan
16 16 0.15 0.001 266 nan nan
16 16 0.15 0.001 267 nan nan
16 16 0.15 0.001 268 nan nan
16 16 0.15 0.001 269 nan nan
16 16 0.15 0.001 270 nan nan
16 16 0.15 0.001 271 nan nan
16 16 0.15 0.001 272 nan nan
16 16 0.15 0.001 273 nan nan
16 16 0.15 0.001 274 nan nan
16 16 0.15 0.001 275 nan nan
16 16 0.15 0.001 276 nan nan
16 16 0.15 0.001 277 nan nan
16 16 0.15 0.001 278 nan nan
16 16 0.15 0.001 279 nan nan
16 16 0.15 0.001 280 nan nan
16 16 0.15 0.001 281 nan nan
16 16 0.15 0.001 282 nan nan
16 16 0.15 0.001 283 nan nan
16 16 0.15 0.001 284 nan nan
16 16 0.15 0.001 285 nan nan
16 16 0.15 0.001 286 nan nan
16 16 0.15 0.001 287 nan nan
16 16 0.15 0.001 288 nan nan
