#Ls   Lt  mu  ma  nfluxes AxialCurrent Err
16 16 0.45 0.001 0 0.0018779671130319598 0.0009549306872661256
16 16 0.45 0.001 1 0.00954588823966145 0.001053841375076757
16 16 0.45 0.001 2 0.00391875042963301 0.001024412360262445
16 16 0.45 0.001 3 nan nan
16 16 0.45 0.001 4 -0.01962190331680426 0.0012071646491595594
16 16 0.45 0.001 5 -0.01845943186772493 0.0012664905358059308
16 16 0.45 0.001 6 -0.0018638237841991597 0.0012650203370579538
16 16 0.45 0.001 7 0.01945068701946233 0.001524584294883482
16 16 0.45 0.001 8 0.040869395913608636 0.0013468844990694932
16 16 0.45 0.001 9 nan nan
16 16 0.45 0.001 10 nan nan
16 16 0.45 0.001 11 nan nan
16 16 0.45 0.001 12 0.041185864417214314 0.00195347032306186
16 16 0.45 0.001 13 0.04864032146647296 0.0020848221661302507
16 16 0.45 0.001 14 nan nan
16 16 0.45 0.001 15 0.11396685374984321 0.0019109664619650156
16 16 0.45 0.001 16 0.11329356600418299 0.0019289264273535452
16 16 0.45 0.001 17 0.13918884151640307 0.0021055567800221833
16 16 0.45 0.001 18 0.1520836501833746 0.002078593736825078
16 16 0.45 0.001 19 0.14878873717280933 0.0021437230228858782
16 16 0.45 0.001 20 0.13902742843477228 0.0024510876197457844
16 16 0.45 0.001 21 0.13190778813257317 0.002220203907000582
16 16 0.45 0.001 22 nan nan
16 16 0.45 0.001 23 0.13693530033669146 0.002105457520084499
16 16 0.45 0.001 24 0.15018071846560163 0.002064799541515698
16 16 0.45 0.001 25 0.17430601345415384 0.002038578885464724
16 16 0.45 0.001 26 0.1804893616436384 0.002159627802052758
16 16 0.45 0.001 27 0.18038038366205036 0.0021645915870339314
16 16 0.45 0.001 28 0.1671468142086442 0.002332963001287536
16 16 0.45 0.001 29 nan nan
16 16 0.45 0.001 30 0.18626919412389506 0.0017073724179567085
16 16 0.45 0.001 31 0.15090231986770875 0.0015487031378136789
16 16 0.45 0.001 32 0.15651886996562656 0.0015257268056691532
16 16 0.45 0.001 33 0.1578844619566439 0.0015062299434153536
16 16 0.45 0.001 34 0.15265351861077864 0.001710612554224803
16 16 0.45 0.001 35 nan nan
16 16 0.45 0.001 36 0.1243491364377306 0.0020325338967642254
16 16 0.45 0.001 37 0.11679318291125883 0.002125984291016574
16 16 0.45 0.001 38 0.10062390078952461 0.0022699665238780685
16 16 0.45 0.001 39 0.10698668684907725 0.0022390646191765675
16 16 0.45 0.001 40 0.11593840719869224 0.00261497087616779
16 16 0.45 0.001 41 0.12696492484310734 0.0018375271176559508
16 16 0.45 0.001 42 0.13117098873981456 0.0017809906701919322
16 16 0.45 0.001 43 0.1281759258786826 0.0015432453119908769
16 16 0.45 0.001 44 0.11701152284820479 0.002003781851303997
16 16 0.45 0.001 45 0.10738176899759862 0.0022090902987764753
16 16 0.45 0.001 46 0.08530547796064449 0.0024812790667489396
16 16 0.45 0.001 47 0.08551013007558803 0.002301253399517565
16 16 0.45 0.001 48 0.08365342484968559 0.0023385489627582314
16 16 0.45 0.001 49 0.08459853813956177 0.002001562388962254
16 16 0.45 0.001 50 0.0824024426408485 0.0025308605995134304
