#Ls   Lt  mu  ma  nfluxes AxialCurrent Err
10 10 0.20 0.001 0 0.014282148720673 0.082595815131567
10 10 0.20 0.001 1 -0.480189023201920 0.069025726264314
10 10 0.20 0.001 2 -0.665311279194212 0.105341301347437
10 10 0.20 0.001 3 -0.551492247284594 0.134268066007280
10 10 0.20 0.001 4 -0.438195534139838 0.150226731952731
10 10 0.20 0.001 5 -0.500039724939204 0.142135265264540
10 10 0.20 0.001 6 -0.471976000390812 0.139827659404191
10 10 0.20 0.001 7 -0.409750104334295 0.187002830000769
10 10 0.20 0.001 8 -0.346673350088608 0.159374314583965
10 10 0.20 0.001 9 -0.255263265546735 0.186768002258189
10 10 0.20 0.001 10 -0.181125157462247 0.214546062216949
10 10 0.20 0.001 11 -0.100735566523943 0.157634245202837
10 10 0.20 0.001 12 0.019356971430291 0.112808327280880
10 10 0.20 0.001 13 -0.064391289917558 0.076099351093419
10 10 0.20 0.001 14 -0.198324533312833 0.130585935212694
10 10 0.20 0.001 15 -0.203349296561644 0.199466310056735
10 10 0.20 0.001 16 -0.089429252379209 0.152470725156379
10 10 0.20 0.001 17 -0.055904115589122 0.097271775785908
10 10 0.20 0.001 18 -0.081506740357086 0.164828323121795
10 10 0.20 0.001 19 -0.063415099475582 0.114772016320500
10 10 0.20 0.001 20 -0.101904122216980 0.236299657527384
10 10 0.20 0.001 21 -0.044068487664148 0.133845192693075
10 10 0.20 0.001 22 -0.005743195729219 0.139694557829407
10 10 0.20 0.001 23 -0.027593213529749 0.179964482639321
10 10 0.20 0.001 24 -0.019312981148660 0.174921548938029
10 10 0.20 0.001 25 0.050345893786521 0.225350480781873
10 10 0.20 0.001 26 0.020610338733944 0.138239180710479
10 10 0.20 0.001 27 0.009591128007942 0.147828319871843
10 10 0.20 0.001 28 0.015649502876877 0.163727730971529
10 10 0.20 0.001 29 0.034591246721164 0.139849605372485
10 10 0.20 0.001 30 0.158598744241572 0.217482055147441
10 10 0.20 0.001 31 0.015626728121554 0.098449453413365
10 10 0.20 0.001 32 0.112395463730664 0.153281566661997
