#Ls   Lt  mu  ma  nfluxes AxialCurrent Err
8 8 0.20 0.001 0 -0.016700220920538 0.084853512331687
8 8 0.20 0.001 1 -0.524299749941528 0.080200276899152
8 8 0.20 0.001 2 -0.576460496701284 0.098620208570923
8 8 0.20 0.001 3 -0.386657357194972 0.102885434082242
8 8 0.20 0.001 4 -0.413811291369993 0.106299874303232
8 8 0.20 0.001 5 -0.332266348647352 0.105466645452276
8 8 0.20 0.001 6 -0.260823013028084 0.122559141594463
8 8 0.20 0.001 7 -0.118408414748226 0.142641837055953
8 8 0.20 0.001 8 -0.055230810745789 0.138598484830221
8 8 0.20 0.001 9 -0.213916864096772 0.115056809365908
8 8 0.20 0.001 10 -0.188092781900524 0.124025803961620
8 8 0.20 0.001 11 -0.081839289763966 0.095355464379554
8 8 0.20 0.001 12 -0.102706510996941 0.167627718092847
8 8 0.20 0.001 13 -0.058934130886117 0.132381082344453
8 8 0.20 0.001 14 -0.036389026313496 0.096189626265684
8 8 0.20 0.001 15 -0.028813091668122 0.118636942827044
8 8 0.20 0.001 16 0.011175905774467 0.180030206829407
8 8 0.20 0.001 17 0.007029173603374 0.115658673919479
8 8 0.20 0.001 18 0.034695954444663 0.122439156548515
8 8 0.20 0.001 19 0.069358886501664 0.136789611586923
8 8 0.20 0.001 20 0.093107965087759 0.194416876218500
8 8 0.20 0.001 21 0.031299730959730 0.084042717407490
8 8 0.20 0.001 22 0.156169703281799 0.107077434939251
8 8 0.20 0.001 23 0.196743152281602 0.147862446305833
8 8 0.20 0.001 24 0.077369980199602 0.129198835135066
8 8 0.20 0.001 25 0.111004107857783 0.135996532790832
8 8 0.20 0.001 26 0.157504622364736 0.141610928128515
8 8 0.20 0.001 27 0.326385616943484 0.122001683241629
8 8 0.20 0.001 28 0.393124700879413 0.116006474009616
8 8 0.20 0.001 29 0.300256909138563 0.130500791360903
8 8 0.20 0.001 30 0.386995135758296 0.075853224119594
8 8 0.20 0.001 31 0.406246033621126 0.083881136918956
8 8 0.20 0.001 32 0.010093686193858 0.076968824394910
