#Starting calculation, 100 configurations, 0 offset, index file: /home/vasilievav15_2089/_scratch/compute/SU3/configurations/24^3x24/mu=0.15/ma=0.001/nfluxes=38/index.txt
#N_stochastic_estimator = 42
0	0.409641171782500
1	0.147573115310206
2	0.076169964110165
3	0.228351070005492
4	0.168553082316825
5	0.118024351166691
6	0.189861826588455
7	0.306727766921190
8	0.008837519327189
9	0.185346464422377
10	0.220228524652802
11	0.192443877804311
12	0.357552383638000
13	0.331858473390369
14	0.397729635583754
15	0.261529519897618
16	-0.011209463695651
17	0.805502119254606
18	0.391262173387042
19	0.340833419944406
20	0.240681050848197
21	0.150958306998928
22	0.229547891294256
23	0.626891607482842
24	0.398674676506498
25	0.218437890010925
26	0.324596515026095
27	0.498341824832204
28	0.176032282363189
29	0.177311566134685
#	Axial curent on Z-axis direction
0.27227635357687224 0.03121851911219604

#	Axial curent on Z-axis direction
0.27227635357687224 0.03121851911219604

