#Ls   Lt  mu  ma  nfluxes AxialCurrent Err
12 16 0.10 0.001 0 0.003835982653542 0.002873935985186
12 16 0.10 0.001 1 0.000091760844500 0.002098536603512
12 16 0.10 0.001 2 0.002715326519728 0.002342088250855
12 16 0.10 0.001 3 -0.002865652540441 0.002128490214872
12 16 0.10 0.001 4 0.001989173822998 0.001638144456705
12 16 0.10 0.001 5 0.002393259342837 0.001816429898160
12 16 0.10 0.001 6 0.000317859871430 0.001727484139933
12 16 0.10 0.001 7 -0.333179125467467 0.002005896155316
12 16 0.10 0.001 8 0.002588752384785 0.001587285040918
12 16 0.10 0.001 9 0.002863427503944 0.001433560199228
12 16 0.10 0.001 10 0.001693089349002 0.001598482506294
12 16 0.10 0.001 11 0.003761440399986 0.001729793989849
12 16 0.10 0.001 12 0.001162664788363 0.002001855345113
12 16 0.10 0.001 13 0.000967892736786 0.001813916121888
12 16 0.10 0.001 14 -0.003470805784762 0.001567050015898
12 16 0.10 0.001 15 0.000788632061497 0.001777571214973
12 16 0.10 0.001 16 0.000347028436055 0.001598670858110
12 16 0.10 0.001 17 -0.002364235269737 0.001500523919107
12 16 0.10 0.001 18 0.002473654392920 0.001325634451056
12 16 0.10 0.001 19 -0.000478992160515 0.001478023828756
12 16 0.10 0.001 20 0.002470676352601 0.001142106889158
12 16 0.10 0.001 21 -0.000479384226355 0.001498644407956
12 16 0.10 0.001 22 -0.000648934447617 0.001544784724506
12 16 0.10 0.001 23 -0.000639944058599 0.001391676694447
12 16 0.10 0.001 24 -0.000436795579538 0.001315336646389
12 16 0.10 0.001 25 -0.000123421113735 0.001222606005519
12 16 0.10 0.001 26 nan nan
12 16 0.10 0.001 27 -0.001021767811410 0.001024599626812
12 16 0.10 0.001 28 -0.000446363511161 0.001023123046376
12 16 0.10 0.001 29 -0.000026049597438 0.000928782665552
12 16 0.10 0.001 30 -0.000079057154267 0.000923310075142
12 16 0.10 0.001 31 -0.000401363073444 0.001010418723558
12 16 0.10 0.001 32 -0.000111182299228 0.000927707473036
12 16 0.10 0.001 33 -0.000562151563168 0.000885102077150
12 16 0.10 0.001 34 nan nan
12 16 0.10 0.001 35 -0.000335853906635 0.000911214021700
12 16 0.10 0.001 36 -0.000223538607002 0.000808206084946
12 16 0.10 0.001 37 -0.000323929854766 0.000803725941464
12 16 0.10 0.001 38 -0.000710087045264 0.000747266881588
12 16 0.10 0.001 39 0.000115568962542 0.000824675902149
12 16 0.10 0.001 40 -0.000072491558116 0.000872834003100
12 16 0.10 0.001 41 0.001432455570271 0.001020986187598
12 16 0.10 0.001 42 0.000658099606936 0.000855362848107
12 16 0.10 0.001 43 0.000503038121479 0.000979539307524
12 16 0.10 0.001 44 -0.000927034263179 0.000996130829258
12 16 0.10 0.001 45 0.000223100378838 0.001244767088805
12 16 0.10 0.001 46 nan nan
12 16 0.10 0.001 47 -0.000155221870288 0.001347422988539
12 16 0.10 0.001 48 -0.000833697841556 0.001223198062292
12 16 0.10 0.001 49 -0.001200061976177 0.001302795148153
12 16 0.10 0.001 50 -0.001162858754218 0.001370041574111
12 16 0.10 0.001 51 -0.001022250146516 0.001354319590906
12 16 0.10 0.001 52 0.000904325734573 0.001228324370286
12 16 0.10 0.001 53 0.001014781459369 0.001315199492657
12 16 0.10 0.001 54 -0.000852978768479 0.001401655146001
12 16 0.10 0.001 55 0.000092923775943 0.001738732501222
12 16 0.10 0.001 56 -0.002056141967295 0.001427091632086
12 16 0.10 0.001 57 0.000171406473717 0.001330646734153
12 16 0.10 0.001 58 -0.001672842511520 0.001492209125745
12 16 0.10 0.001 59 0.001554916346565 0.001836371961257
12 16 0.10 0.001 60 0.001779777424210 0.002100895585638
12 16 0.10 0.001 61 0.162747279810730 0.001977450635244
12 16 0.10 0.001 62 0.000910544286501 0.002047439222777
12 16 0.10 0.001 63 -0.001236804123544 0.001919137830623
12 16 0.10 0.001 64 -0.001018483489823 0.002035221341355
12 16 0.10 0.001 65 -0.002281735514814 0.002023304464853
12 16 0.10 0.001 66 0.000858567285114 0.002167100551605
12 16 0.10 0.001 67 0.191789846814273 0.001662082963951
12 16 0.10 0.001 68 -0.000125575326758 0.002188599228153
12 16 0.10 0.001 69 -0.000187652307927 0.002069028526172
12 16 0.10 0.001 70 0.000750836419771 0.001935397470101
12 16 0.10 0.001 71 0.001440887155526 0.001780491967985
12 16 0.10 0.001 72 0.000300581328801 0.002394424939397
12 16 0.10 0.001 73 nan nan
12 16 0.10 0.001 74 nan nan
12 16 0.10 0.001 75 nan nan
12 16 0.10 0.001 76 nan nan
12 16 0.10 0.001 77 nan nan
12 16 0.10 0.001 78 nan nan
12 16 0.10 0.001 79 nan nan
12 16 0.10 0.001 80 nan nan
12 16 0.10 0.001 81 nan nan
12 16 0.10 0.001 82 nan nan
12 16 0.10 0.001 83 nan nan
12 16 0.10 0.001 84 nan nan
12 16 0.10 0.001 85 nan nan
12 16 0.10 0.001 86 nan nan
12 16 0.10 0.001 87 nan nan
12 16 0.10 0.001 88 nan nan
12 16 0.10 0.001 89 nan nan
12 16 0.10 0.001 90 nan nan
12 16 0.10 0.001 91 nan nan
12 16 0.10 0.001 92 nan nan
12 16 0.10 0.001 93 nan nan
12 16 0.10 0.001 94 nan nan
12 16 0.10 0.001 95 nan nan
12 16 0.10 0.001 96 nan nan
