#Ls   Lt  mu  ma  nfluxes AxialCurrent Err
12 16 0.00 0.001 0 0.001491593520763 0.001972155431118
12 16 0.00 0.001 1 -0.013121123709783 0.002000577245965
12 16 0.00 0.001 2 -0.042015864502223 0.001709453295905
12 16 0.00 0.001 3 -0.057106699050653 0.001801326292312
12 16 0.00 0.001 4 nan nan
12 16 0.00 0.001 5 nan nan
12 16 0.00 0.001 6 0.002161170758493 0.001538919299041
12 16 0.00 0.001 7 -0.005859215344703 0.001818505401983
12 16 0.00 0.001 8 -0.025172067271046 0.001525338942910
12 16 0.00 0.001 9 -0.040085603813468 0.001565636527541
12 16 0.00 0.001 10 -0.034017937675430 0.001696452744889
12 16 0.00 0.001 11 -0.004000366477910 0.002033792170384
12 16 0.00 0.001 12 0.000069704933375 0.002012146004697
12 16 0.00 0.001 13 0.000645014622659 0.001853733341218
12 16 0.00 0.001 14 -0.007073931161350 0.001698577163104
12 16 0.00 0.001 15 -0.018248052011913 0.001962047723907
12 16 0.00 0.001 16 nan nan
12 16 0.00 0.001 17 -0.011526799381528 0.001389761560519
12 16 0.00 0.001 18 -0.002320420590183 0.001567252142936
12 16 0.00 0.001 19 0.004007612571949 0.001616032950752
12 16 0.00 0.001 20 -0.001728196809029 0.001220900642915
12 16 0.00 0.001 21 -0.008195911961113 0.001347587765538
12 16 0.00 0.001 22 nan nan
12 16 0.00 0.001 23 -0.008893686018461 0.001396858333098
12 16 0.00 0.001 24 -0.002386849044280 0.001124024023824
12 16 0.00 0.001 25 nan nan
12 16 0.00 0.001 26 0.002259175570493 0.001536049323429
12 16 0.00 0.001 27 -0.002905742297879 0.001257403429135
12 16 0.00 0.001 28 -0.008790438782956 0.001262998003319
12 16 0.00 0.001 29 -0.003770868390376 0.001086916957256
12 16 0.00 0.001 30 nan nan
12 16 0.00 0.001 31 0.003693119871395 0.001445898990319
12 16 0.00 0.001 32 nan nan
12 16 0.00 0.001 33 nan nan
12 16 0.00 0.001 34 nan nan
12 16 0.00 0.001 35 nan nan
12 16 0.00 0.001 36 nan nan
12 16 0.00 0.001 37 0.000389690828199 0.001485288370240
12 16 0.00 0.001 38 -0.002815208915262 0.001354528781942
12 16 0.00 0.001 39 0.000899834077343 0.001299668488834
12 16 0.00 0.001 40 0.003509519587561 0.001361052137539
12 16 0.00 0.001 41 0.001031679636652 0.001323456906263
12 16 0.00 0.001 42 nan nan
12 16 0.00 0.001 43 nan nan
12 16 0.00 0.001 44 -0.007226323271399 0.001287204440926
12 16 0.00 0.001 45 -0.000203074629750 0.001314081738246
12 16 0.00 0.001 46 0.001836407091396 0.001596159671086
12 16 0.00 0.001 47 nan nan
12 16 0.00 0.001 48 -0.000141964853264 0.001439160969660
12 16 0.00 0.001 49 -0.008416913012228 0.001609669778368
12 16 0.00 0.001 50 nan nan
12 16 0.00 0.001 51 -0.008265729944023 0.001554418375121
12 16 0.00 0.001 52 0.000642328571315 0.001352318915302
12 16 0.00 0.001 53 -0.000073533047939 0.001704976101715
12 16 0.00 0.001 54 -0.003209553439143 0.001665013765471
12 16 0.00 0.001 55 nan nan
12 16 0.00 0.001 56 nan nan
12 16 0.00 0.001 57 -0.021029464992543 0.001805816971309
12 16 0.00 0.001 58 -0.009957855291556 0.001655595179260
12 16 0.00 0.001 59 nan nan
12 16 0.00 0.001 60 nan nan
12 16 0.00 0.001 61 nan nan
12 16 0.00 0.001 62 -0.032295254822474 0.001751462125473
12 16 0.00 0.001 63 -0.041849293232157 0.001693974603387
12 16 0.00 0.001 64 -0.025856994547860 0.002018149073468
12 16 0.00 0.001 65 -0.006638270118969 0.001740724872052
12 16 0.00 0.001 66 nan nan
12 16 0.00 0.001 67 nan nan
12 16 0.00 0.001 68 -0.047751749584563 0.001453538208547
12 16 0.00 0.001 69 nan nan
12 16 0.00 0.001 70 -0.044161154922824 0.001849018921652
12 16 0.00 0.001 71 nan nan
12 16 0.00 0.001 72 0.000867961365643 0.002750820160429
12 16 0.00 0.001 73 nan nan
12 16 0.00 0.001 74 nan nan
12 16 0.00 0.001 75 nan nan
12 16 0.00 0.001 76 nan nan
12 16 0.00 0.001 77 nan nan
12 16 0.00 0.001 78 nan nan
12 16 0.00 0.001 79 nan nan
12 16 0.00 0.001 80 nan nan
12 16 0.00 0.001 81 nan nan
12 16 0.00 0.001 82 nan nan
12 16 0.00 0.001 83 nan nan
12 16 0.00 0.001 84 nan nan
12 16 0.00 0.001 85 nan nan
12 16 0.00 0.001 86 nan nan
12 16 0.00 0.001 87 nan nan
12 16 0.00 0.001 88 nan nan
12 16 0.00 0.001 89 nan nan
12 16 0.00 0.001 90 nan nan
12 16 0.00 0.001 91 nan nan
12 16 0.00 0.001 92 nan nan
12 16 0.00 0.001 93 nan nan
12 16 0.00 0.001 94 nan nan
12 16 0.00 0.001 95 nan nan
12 16 0.00 0.001 96 nan nan
12 16 0.00 0.001 97 nan nan
12 16 0.00 0.001 98 nan nan
12 16 0.00 0.001 99 nan nan
12 16 0.00 0.001 100 nan nan
12 16 0.00 0.001 101 nan nan
12 16 0.00 0.001 102 nan nan
12 16 0.00 0.001 103 nan nan
12 16 0.00 0.001 104 nan nan
12 16 0.00 0.001 105 nan nan
12 16 0.00 0.001 106 nan nan
12 16 0.00 0.001 107 nan nan
12 16 0.00 0.001 108 nan nan
12 16 0.00 0.001 109 nan nan
12 16 0.00 0.001 110 nan nan
12 16 0.00 0.001 111 nan nan
12 16 0.00 0.001 112 nan nan
12 16 0.00 0.001 113 nan nan
12 16 0.00 0.001 114 nan nan
12 16 0.00 0.001 115 nan nan
12 16 0.00 0.001 116 nan nan
12 16 0.00 0.001 117 nan nan
12 16 0.00 0.001 118 nan nan
12 16 0.00 0.001 119 nan nan
12 16 0.00 0.001 120 nan nan
12 16 0.00 0.001 121 nan nan
12 16 0.00 0.001 122 nan nan
12 16 0.00 0.001 123 nan nan
12 16 0.00 0.001 124 nan nan
12 16 0.00 0.001 125 nan nan
12 16 0.00 0.001 126 nan nan
12 16 0.00 0.001 127 nan nan
12 16 0.00 0.001 128 nan nan
12 16 0.00 0.001 129 nan nan
12 16 0.00 0.001 130 nan nan
12 16 0.00 0.001 131 nan nan
12 16 0.00 0.001 132 nan nan
12 16 0.00 0.001 133 nan nan
12 16 0.00 0.001 134 nan nan
12 16 0.00 0.001 135 nan nan
12 16 0.00 0.001 136 nan nan
12 16 0.00 0.001 137 nan nan
12 16 0.00 0.001 138 nan nan
12 16 0.00 0.001 139 nan nan
12 16 0.00 0.001 140 nan nan
12 16 0.00 0.001 141 nan nan
12 16 0.00 0.001 142 nan nan
12 16 0.00 0.001 143 nan nan
12 16 0.00 0.001 144 nan nan
12 16 0.00 0.001 145 nan nan
12 16 0.00 0.001 146 nan nan
12 16 0.00 0.001 147 nan nan
12 16 0.00 0.001 148 nan nan
12 16 0.00 0.001 149 nan nan
12 16 0.00 0.001 150 nan nan
12 16 0.00 0.001 151 nan nan
12 16 0.00 0.001 152 nan nan
12 16 0.00 0.001 153 nan nan
12 16 0.00 0.001 154 nan nan
12 16 0.00 0.001 155 nan nan
12 16 0.00 0.001 156 nan nan
12 16 0.00 0.001 157 nan nan
12 16 0.00 0.001 158 nan nan
12 16 0.00 0.001 159 nan nan
12 16 0.00 0.001 160 nan nan
12 16 0.00 0.001 161 nan nan
12 16 0.00 0.001 162 nan nan
12 16 0.00 0.001 163 nan nan
12 16 0.00 0.001 164 nan nan
12 16 0.00 0.001 165 nan nan
12 16 0.00 0.001 166 nan nan
12 16 0.00 0.001 167 nan nan
12 16 0.00 0.001 168 nan nan
12 16 0.00 0.001 169 nan nan
12 16 0.00 0.001 170 nan nan
12 16 0.00 0.001 171 nan nan
12 16 0.00 0.001 172 nan nan
12 16 0.00 0.001 173 nan nan
12 16 0.00 0.001 174 nan nan
12 16 0.00 0.001 175 nan nan
12 16 0.00 0.001 176 nan nan
12 16 0.00 0.001 177 nan nan
12 16 0.00 0.001 178 nan nan
12 16 0.00 0.001 179 nan nan
12 16 0.00 0.001 180 nan nan
12 16 0.00 0.001 181 nan nan
12 16 0.00 0.001 182 nan nan
12 16 0.00 0.001 183 nan nan
12 16 0.00 0.001 184 nan nan
12 16 0.00 0.001 185 nan nan
12 16 0.00 0.001 186 nan nan
12 16 0.00 0.001 187 nan nan
12 16 0.00 0.001 188 nan nan
12 16 0.00 0.001 189 nan nan
12 16 0.00 0.001 190 nan nan
12 16 0.00 0.001 191 nan nan
12 16 0.00 0.001 192 nan nan
12 16 0.00 0.001 193 nan nan
12 16 0.00 0.001 194 nan nan
12 16 0.00 0.001 195 nan nan
12 16 0.00 0.001 196 nan nan
12 16 0.00 0.001 197 nan nan
12 16 0.00 0.001 198 nan nan
12 16 0.00 0.001 199 nan nan
12 16 0.00 0.001 200 nan nan
12 16 0.00 0.001 201 nan nan
12 16 0.00 0.001 202 nan nan
12 16 0.00 0.001 203 nan nan
12 16 0.00 0.001 204 nan nan
12 16 0.00 0.001 205 nan nan
12 16 0.00 0.001 206 nan nan
12 16 0.00 0.001 207 nan nan
12 16 0.00 0.001 208 nan nan
12 16 0.00 0.001 209 nan nan
12 16 0.00 0.001 210 nan nan
12 16 0.00 0.001 211 nan nan
12 16 0.00 0.001 212 nan nan
12 16 0.00 0.001 213 nan nan
12 16 0.00 0.001 214 nan nan
12 16 0.00 0.001 215 nan nan
12 16 0.00 0.001 216 nan nan
12 16 0.00 0.001 217 nan nan
12 16 0.00 0.001 218 nan nan
12 16 0.00 0.001 219 nan nan
12 16 0.00 0.001 220 nan nan
12 16 0.00 0.001 221 nan nan
12 16 0.00 0.001 222 nan nan
12 16 0.00 0.001 223 nan nan
12 16 0.00 0.001 224 nan nan
12 16 0.00 0.001 225 nan nan
12 16 0.00 0.001 226 nan nan
12 16 0.00 0.001 227 nan nan
12 16 0.00 0.001 228 nan nan
12 16 0.00 0.001 229 nan nan
12 16 0.00 0.001 230 nan nan
12 16 0.00 0.001 231 nan nan
12 16 0.00 0.001 232 nan nan
12 16 0.00 0.001 233 nan nan
12 16 0.00 0.001 234 nan nan
12 16 0.00 0.001 235 nan nan
12 16 0.00 0.001 236 nan nan
12 16 0.00 0.001 237 nan nan
12 16 0.00 0.001 238 nan nan
12 16 0.00 0.001 239 nan nan
12 16 0.00 0.001 240 nan nan
12 16 0.00 0.001 241 nan nan
12 16 0.00 0.001 242 nan nan
12 16 0.00 0.001 243 nan nan
12 16 0.00 0.001 244 nan nan
12 16 0.00 0.001 245 nan nan
12 16 0.00 0.001 246 nan nan
12 16 0.00 0.001 247 nan nan
12 16 0.00 0.001 248 nan nan
12 16 0.00 0.001 249 nan nan
12 16 0.00 0.001 250 nan nan
12 16 0.00 0.001 251 nan nan
12 16 0.00 0.001 252 nan nan
12 16 0.00 0.001 253 nan nan
12 16 0.00 0.001 254 nan nan
12 16 0.00 0.001 255 nan nan
12 16 0.00 0.001 256 nan nan
12 16 0.00 0.001 257 nan nan
12 16 0.00 0.001 258 nan nan
12 16 0.00 0.001 259 nan nan
12 16 0.00 0.001 260 nan nan
12 16 0.00 0.001 261 nan nan
12 16 0.00 0.001 262 nan nan
12 16 0.00 0.001 263 nan nan
12 16 0.00 0.001 264 nan nan
12 16 0.00 0.001 265 nan nan
12 16 0.00 0.001 266 nan nan
12 16 0.00 0.001 267 nan nan
12 16 0.00 0.001 268 nan nan
12 16 0.00 0.001 269 nan nan
12 16 0.00 0.001 270 nan nan
12 16 0.00 0.001 271 nan nan
12 16 0.00 0.001 272 nan nan
12 16 0.00 0.001 273 nan nan
12 16 0.00 0.001 274 nan nan
12 16 0.00 0.001 275 nan nan
12 16 0.00 0.001 276 nan nan
12 16 0.00 0.001 277 nan nan
12 16 0.00 0.001 278 nan nan
12 16 0.00 0.001 279 nan nan
12 16 0.00 0.001 280 nan nan
12 16 0.00 0.001 281 nan nan
12 16 0.00 0.001 282 nan nan
12 16 0.00 0.001 283 nan nan
12 16 0.00 0.001 284 nan nan
12 16 0.00 0.001 285 nan nan
12 16 0.00 0.001 286 nan nan
12 16 0.00 0.001 287 nan nan
12 16 0.00 0.001 288 nan nan
