#Ls   Lt  mu  ma  nfluxes AxialCurrent Err
24 12 0.10 0.001 0 0.000428173727014 0.000737447575331
24 12 0.10 0.001 1 0.000550526970598 0.000704491217990
24 12 0.10 0.001 2 0.000465837400519 0.000725021824280
24 12 0.10 0.001 3 0.000489921896248 0.000705890378420
24 12 0.10 0.001 4 -0.000307300182746 0.000748442493258
24 12 0.10 0.001 5 0.001317780153836 0.000623839406288
24 12 0.10 0.001 6 -0.075318427475137 0.000547250944145
24 12 0.10 0.001 7 -0.068281434061185 0.000590545068417
24 12 0.10 0.001 8 0.000104405862451 0.000707126739459
24 12 0.10 0.001 9 0.000177197938093 0.000698796602670
24 12 0.10 0.001 10 0.000139784919311 0.000746569874631
24 12 0.10 0.001 11 -0.001259143987872 0.000694401082334
24 12 0.10 0.001 12 0.000878986551858 0.000670957024070
24 12 0.10 0.001 13 0.000538432264460 0.000608350681778
24 12 0.10 0.001 14 -0.000398953886598 0.000621467886004
24 12 0.10 0.001 15 -0.000448407947929 0.000591056822316
24 12 0.10 0.001 16 -0.000530953232940 0.000635526199006
24 12 0.10 0.001 17 -0.115347791221799 0.000614223839103
24 12 0.10 0.001 18 -0.000513295360810 0.000528297104860
24 12 0.10 0.001 19 -0.000392005928829 0.000481441937706
24 12 0.10 0.001 20 -0.099472211811058 0.000688425463187
24 12 0.10 0.001 21 -0.000294185906749 0.000503536708946
24 12 0.10 0.001 22 -0.087916809328311 0.000539280677745
24 12 0.10 0.001 23 -0.097718725374560 0.000702913917868
24 12 0.10 0.001 24 -0.000899653962400 0.000553554685671
24 12 0.10 0.001 25 -0.098146833390139 0.000737626114751
24 12 0.10 0.001 26 0.000161950845805 0.000509824321075
24 12 0.10 0.001 27 0.000340774998733 0.000516529051040
24 12 0.10 0.001 28 -0.123612202598512 0.000726382903354
24 12 0.10 0.001 29 -0.123916371632996 0.000526027635145
24 12 0.10 0.001 30 -0.120434216818604 0.000552396873704
24 12 0.10 0.001 31 nan nan
24 12 0.10 0.001 32 -0.104119281610250 0.000604275342369
24 12 0.10 0.001 33 -0.093578948759750 0.000703785906984
24 12 0.10 0.001 34 -0.085128246054961 0.000523671433257
24 12 0.10 0.001 35 0.001599658889633 0.000704257785520
