#Starting calculation, 20 configurations, 0 offset, index file: /home/vasiliev_artyom/_scratch/compute/SU3/configurations/24^3x6/mu=0.10472/m_sa=0.0874556/nfluxes=24/index.txt
#N_stochastic_estimator = 6
0	-0.059112232333086
1	-0.051619265551575
2	-0.042403220350160
3	-0.054718200297744
4	-0.039363020970115
5	-0.064565151828443
6	-0.063831894486176
7	-0.036718339613475
8	-0.060172248160325
9	-0.065257324032517
10	-0.051643972361842
11	-0.061358143522338
12	-0.040039612392623
13	-0.046917244179922
14	-0.054369877571837
15	-0.067154641538134
16	-0.063924149455961
17	-0.062133101061790
18	-0.028350014599152
19	-0.062283686876851
#Mean values:
#	Axial curent on Z-axis direction
-0.053796767059203 0.002524145014570

#Ending calculation
