#Ls   Lt  mu  ma  nfluxes AxialCurrent Err
8 8 0.20 0.01 0 0.011155712504698 0.072626200463682
8 8 0.20 0.01 1 -0.529584714269598 0.089493135031972
8 8 0.20 0.01 2 -0.551570569709044 0.092853928503595
8 8 0.20 0.01 3 -0.410067066267444 0.123751542398467
8 8 0.20 0.01 4 -0.378682546353873 0.117025462502317
8 8 0.20 0.01 5 -0.344021178220275 0.132797706895687
8 8 0.20 0.01 6 -0.270214700483552 0.137313660142911
8 8 0.20 0.01 7 -0.106096199637778 0.129932088468879
8 8 0.20 0.01 8 -0.067102231718537 0.092946919704664
8 8 0.20 0.01 9 -0.201497027843284 0.115953365484394
8 8 0.20 0.01 10 -0.185426597456184 0.097869190194149
8 8 0.20 0.01 11 -0.077498196947227 0.112063611216435
8 8 0.20 0.01 12 -0.117666985780375 0.182459942165559
8 8 0.20 0.01 13 -0.054500199499693 0.112116995696580
8 8 0.20 0.01 14 -0.052403813229806 0.124428569962967
8 8 0.20 0.01 15 -0.040902193985717 0.119305222227495
8 8 0.20 0.01 16 0.012382694492972 0.156039894631375
8 8 0.20 0.01 17 0.017101476793626 0.145770790884765
8 8 0.20 0.01 18 0.022535056305488 0.129782564010155
8 8 0.20 0.01 19 0.061756465618252 0.114092591216884
8 8 0.20 0.01 20 0.107243937278655 0.184430719934200
8 8 0.20 0.01 21 0.035186904436199 0.118048822557355
8 8 0.20 0.01 22 0.174400560768718 0.118078552975839
8 8 0.20 0.01 23 0.182776991569191 0.103620427485800
8 8 0.20 0.01 24 0.077158499194351 0.105028160986275
8 8 0.20 0.01 25 0.135854797825744 0.114506580301868
8 8 0.20 0.01 26 0.204653126125745 0.156204761397839
8 8 0.20 0.01 27 0.312399515940081 0.108012644435288
8 8 0.20 0.01 28 0.383685547808663 0.115015618062443
8 8 0.20 0.01 29 0.312230089616369 0.141086787655799
8 8 0.20 0.01 30 0.397908514556375 0.087019429698837
8 8 0.20 0.01 31 0.444699426761198 0.087589814660212
8 8 0.20 0.01 32 -0.012118608214075 0.088816135917290
